"AVGMZ","MINMZ","MAXMZ","RT","MINRT","MAXRT","SUMINTENSITY","MAXINTENSITY","MEASUREMENTID","GROUPID","GROUPSETSINDEX"
346.054686977233,346.054382324219,346.054931640625,337.063293457031,329.843017578125,345.275939941406,114196627.21875,6596538.5,1,206,1
347.058040319688,347.057739257812,347.058471679688,337.063293457031,329.843017578125,345.275939941406,11079311.4765625,637568.5,1,207,1
557.142396450882,557.141662597656,557.143737792969,337.063293457031,328.100494384766,348.809753417969,5988501.25097656,285992.40625,1,208,1
691.101617917815,691.100952148438,691.102905273438,337.063293457031,330.715789794922,343.500122070312,3668234.33496094,284563.78125,1,209,1
198.002805665306,198.002563476562,198.002975463867,265.896759033203,258.937805175781,273.383697509766,117024434.65625,6402190,1,210,1
196.00356503978,196.003311157227,196.00373840332,265.896759033203,258.937805175781,273.383697509766,51401904.359375,3010139.25,1,211,1
178.977099282262,178.976928710938,178.977233886719,265.896759033203,259.373687744141,273.383697509766,25631228.96875,1578987.5,1,212,1
195.006266098052,195.006042480469,195.006439208984,265.896759033203,258.937805175781,273.383697509766,14230481.984375,860370.1875,1,213,1
182.976473088325,182.976318359375,182.976623535156,265.896759033203,259.373687744141,273.383697509766,9017314.09765625,543345.9375,1,214,1
167.955885196004,167.955749511719,167.956085205078,265.896759033203,259.373687744141,273.820617675781,8231074.38671875,500185.375,1,215,1
176.978991478904,176.978530883789,176.979156494141,265.896759033203,258.937805175781,272.952453613281,8224117.57421875,485425.96875,1,216,1
177.979678789166,177.979370117188,177.97981262207,265.896759033203,258.050323486328,274.695190429688,7206693.64453125,455388.9375,1,217,1
199.00613180016,199.005859375,199.00634765625,265.896759033203,257.175201416016,275.578460693359,5183363.72558594,314842.5625,1,218,1
165.956661440244,165.956405639648,165.956848144531,265.896759033203,258.050323486328,275.578460693359,3768866.51806641,235715.6875,1,219,1
