id,spectrum,eV
119,60.0435:3734.6921 70.0652:5834.9995 72.0809:6670.4028 86.0599:22776.7363 90.241:3634.0706 97.2676:3787.6643 98.9838:4908.2183 112.0507:4906.6416 115.7652:4595.1221 116.0706:7481.041 117.7515:3957.2146 120.0809:7032.6709 131.0854:5023.8677 136.0617:117328.2891 138.0666:11104.1582 145.8174:4224.5981 155.0923:9131.7881 166.3625:3970.2358 175.1131:4129.4512 177.6201:3616.9602 181.0991:3939.3398 191.8789:27218.75 197.1036:8377.4932 203.1071:9330.8623 282.8102:25413.7695 330.3336:4144.5249,40
119,86.06:13104.5283 88.3363:4095.936 93.0703:5015.8555 97.0285:9457.6885 98.984:6573.4268 120.0808:62059.4766 124.1122:9521.1494 136.0618:256182.2656 137.0653:9006.4229 141.0702:5169.062 151.0315:4226.4595 191.8796:29900.7891 203.1044:4151.5 228.1597:4566.501 272.174:4046.7246 278.8126:4553.3193 282.8101:25588.3613 330.3376:6285.1494,40
119,59.3324:3318.5405 62.6941:3569.5996 65.8927:3886.7993 69.0333:11033.2822 91.171:3963.2581 97.0283:17332.6074 98.984:11563.002 110.4016:3805.6248 111.2649:3574.9458 124.1116:4203.9756 134.0581:4463.064 136.0616:938699.4375 137.0648:35450.9102 176.9947:8948.4814 188.3445:3861.8921 189.8801:7983.1704 191.8791:27794.9121 197.9834:4458.6851 200.2565:4579.875 214.0715:5035.9312 215.994:40092.0312 239.0103:5117.2544 244.6987:4067.6772 268.2618:4493.168 278.8117:4089.5249 282.8101:25843.4258 312.0488:5374.5273 330.0598:7662.229,40
119,63.0959:22950.8789 65.4461:24147.3633 69.0334:126361.8359 75.454:24696.166 97.0283:307593.9062 98.9841:145100.625 114.5445:27352.1875 136.0618:14027115.0 137.065:586699.6875 143.7931:26241.8418 176.0569:26116.2285 176.9951:120949.0234 186.077:29672.7715 204.0889:36976.0469 214.071:34345.2656 232.0841:55910.6602 236.9124:26295.9219 312.0499:81564.5156 330.0608:170164.9688,40
119,68.7456:11357.6299 69.0335:59475.4141 80.783:10078.8115 97.0285:167703.2344 98.9777:13490.3398 98.9843:90590.0859 119.0349:17174.3691 120.2434:10132.9307 136.062:6872187.5 137.0652:305966.2812 176.9952:47442.5391 186.0785:12852.8643 190.073:14637.832 192.943:14027.6777 204.0886:21769.7969 214.0732:25457.875 232.082:25336.123 250.0949:11883.2002 299.9668:11369.3594 312.0509:55511.9258 330.0601:64781.3086,40
119,59.6958:27387.4043 67.9975:27083.3027 69.0334:128404.8438 73.4273:31268.832 87.6837:24118.6934 97.0283:386360.375 98.9842:224510.9219 115.9263:28188.9102 123.701:29049.8613 136.0617:17821774.0 137.065:753322.375 147.8262:29216.9629 165.3255:26936.5352 176.9951:152844.2188 204.0883:94056.8203 214.0734:59649.1445 232.0819:62545.0039 289.8076:30520.3066 303.3869:28109.2988 312.0496:145381.6719 330.0601:184311.5469,40
119,69.0332:5492.686 72.0806:3370.781 73.4338:3866.6257 83.4847:3618.3511 95.0854:4546.2217 97.0286:8019.3955 98.9841:5154.4258 116.0721:3989.6077 118.8019:3631.3877 128.1973:3588.47 136.0619:344693.8438 137.0651:18202.5977 141.0695:5578.8247 165.853:3663.2253 173.456:4433.667 173.8672:4331.894 175.1123:5050.9531 189.8814:25676.4297 191.8797:28242.4551 194.1174:4935.4644 197.9841:12944.1377 203.1074:4696.0176 215.9944:112504.6875 216.0157:5918.7158 217.9919:6391.8525 239.0104:9424.6729 258.6879:5160.9854 282.8107:30797.9355 330.024:9065.7715 336.4236:4071.1997,40
119,63.9502:4263.1641 69.0334:17877.8691 86.1948:3831.7183 92.1565:4611.2954 95.0855:4024.7988 97.0284:52038.418 98.9841:32110.4492 100.3423:4030.9775 102.0535:3671.2559 116.0713:4811.8545 136.0618:2282296.0 137.0651:99370.4609 176.9948:23759.9102 189.8814:5131.021 190.0735:5512.7139 191.8798:23957.1934 204.088:10149.3525 214.8963:6168.0205 215.9944:19166.2051 232.0841:9281.9229 264.4334:3983.2034 282.8109:19798.0977 292.8077:4616.9043 312.0493:17339.9629 330.0602:33271.9297,40
119,60.4818:8416.8496 69.0335:56900.6836 72.4989:9495.8242 90.1234:9191.252 97.0284:134289.9844 98.9842:79247.2266 119.035:10174.7441 131.2265:8263.4443 136.0619:5738940.0 137.0651:248445.0312 164.6239:8598.0723 173.4763:18609.9434 176.995:63583.5547 186.0771:14901.7402 190.073:9629.6357 191.8797:14912.7061 204.0882:37052.5117 232.0831:21494.5801 250.0943:15595.9424 282.8103:13789.0752 293.9557:10569.2559 312.0499:49365.8945 330.0605:56649.9102,40
119,68.8748:25445.6895 69.0333:93243.7188 87.7295:27725.3223 97.0283:320693.9688 98.984:162417.6094 136.0617:14055602.0 137.065:689792.75 147.2566:29820.377 173.4537:56310.8438 176.9946:126836.7656 186.0782:37561.3633 204.0884:56419.832 214.0729:33387.9062 232.0831:43761.4336 261.4262:27704.9219 312.0504:106980.8125 330.0595:145828.4688,40
119,69.0335:54477.2891 78.1186:9859.5967 97.0283:122504.8125 98.984:62897.668 114.4599:11906.7129 119.0352:11123.1328 120.0808:68818.6328 120.5728:9793.1807 136.0618:4740594.0 137.0649:204723.2344 169.564:10466.1318 173.4542:17482.9336 176.9948:46266.125 190.072:13764.5312 191.8792:12907.8223 204.089:20646.6953 214.0717:16502.1348 214.894:14842.8994 228.1589:17753.6602 232.0827:29774.1543 259.725:11355.7373 312.0489:34040.2891 330.0605:61859.3555,40
119,59.9015:3706.4216 69.0335:11138.9678 76.9305:3537.6184 91.055:5377.105 97.0284:24509.2539 98.9843:17167.4551 103.0544:11710.3477 120.0809:180208.0625 121.0844:6158.8496 131.0493:5060.1392 135.2899:3743.3416 136.062:916193.125 137.0652:36639.9844 152.4947:3860.5723 166.0866:13115.2305 173.4777:7749.5112 176.9948:7478.7598 191.8795:14902.5166 203.1071:4355.2031 204.0877:8058.3037 214.8962:6380.7153 228.1602:14324.4424 232.0832:5228.3081 282.8107:15882.0264 312.0503:8371.7676 330.0613:11261.8076,40
123,56.6713:10732.8457 62.9289:13333.9814 69.0698:79252.625 73.0648:20423.9199 76.6549:11896.5918 86.0963:1385495.25 87.0997:51830.5703 100.1081:10927.6094 118.1851:11631.1221 119.9508:12970.623 120.6971:11318.0029,40
123,55.0177:22818.3457 55.0542:26973.4629 55.4768:14990.4297 57.0607:17330.7715 69.0697:133167.9062 73.0649:26631.6445 75.0224:16256.5205 86.0963:1790960.25 87.0997:100887.0859 89.2462:18867.3379 94.4454:17355.2168 98.7324:16302.8936 105.0802:15614.2344 141.2447:18571.3281,40
123,55.0178:7009.7495 55.0542:4027.0579 58.0651:9512.7266 62.4357:4359.5684 62.9289:14675.4102 64.9273:5147.4048 69.0696:18716.0312 71.5267:3880.7222 72.044:4155.415 86.0963:290293.3438 87.0996:13123.8906 91.029:5373.915 91.0542:4232.3325 102.655:3405.408 124.3843:3980.9592 192.8763:4380.7065,40
123,55.0178:8232.0908 55.0541:5666.3062 56.0494:23316.8398 57.0572:47613.2617 58.065:31221.9199 62.929:15876.0762 67.0542:8272.9648 69.0697:442879.6875 69.9048:6852.354 70.0731:17161.0938 73.0647:12810.4043 85.0477:16664.6855 86.0963:837998.4375 87.0997:42855.9297 91.4354:5315.8232 95.8707:5942.2471 105.0627:5442.7959 105.0703:6602.6602 107.2623:5387.4087 124.7925:5786.9912 127.8356:5353.3779 149.9608:5203.8193,40
123,55.0178:4486.8867 58.065:5413.106 62.929:15983.3916 64.9273:5986.0181 69.0698:4625.7241 81.6653:3848.5378 86.0963:18168.3457 91.0293:5132.4062 91.0542:4914.394 95.0489:6769.437 103.0543:7808.9453 105.07:6768.1177 109.9488:4782.665 110.0789:3430.7129 130.1785:4143.6035,40
125,69.0447:124378.4531 70.0651:89302.8203 70.9629:22135.6055 91.0542:49986.9102 94.0399:34980.7891 95.0239:298204.625 96.3436:20844.6621 96.7185:19804.3359 112.0505:10200344.0 113.0469:49164.0508 113.0539:405986.8438 117.0697:20855.4004 126.3048:21073.9961 131.0854:37037.6406 203.3718:23172.8555 209.3697:24060.3516 236.4769:20524.0391,40
125,55.0177:6752.1313 57.0335:11451.6572 64.5224:4980.4219 67.0289:11428.375 68.0129:6228.9761 69.0335:6720.8008 69.0446:49030.6719 69.0697:13214.3564 70.065:43201.0078 71.0602:7329.5264 71.4375:5166.4438 73.0279:6382.0337 84.0439:5037.2388 86.3854:5419.3398 91.054:52241.2422 93.0697:6400.9902 94.0397:14428.2285 94.3456:5471.292 95.0238:110948.4062 101.8895:5346.8438 105.0701:8378.8418 106.0654:9068.4434 112.0503:3357617.5 113.0537:141265.6875 117.0698:16887.957 124.3355:5966.3467 129.0694:8858.9307 131.0852:32838.3281 132.088:7516.3784 137.338:5931.2783 141.067:5971.0405 143.0856:21606.1738 153.4894:6132.29 156.0846:5444.4604 160.4733:5968.7529 171.1177:8138.7041 181.0978:6800.9292 198.1274:13763.7686 199.1324:6864.9927 209.1558:5777.4775,40
125,55.7454:8566.7295 58.8768:8191.5347 63.2714:7261.8965 69.0445:33220.4492 69.0695:18477.332 70.0648:24309.5781 71.624:8344.8164 91.0539:43863.7109 94.0397:16949.0488 95.0237:95306.8438 106.065:16099.8711 110.0711:11650.5635 110.0963:11300.4219 112.0502:2938770.75 113.0469:24687.4414 113.0537:125553.6719 117.0695:31160.0254 130.2829:8714.5967 131.0853:49468.3906 141.0665:8863.2188 143.0852:30322.5684 198.1279:17184.9219,40
125,58.8222:18174.7676 67.0291:29424.0078 69.0333:21003.9668 69.0446:135831.0625 70.0651:101675.5547 91.0543:36298.8867 94.0399:49894.5781 95.0183:27445.1465 95.0239:376774.7188 112.0505:11233583.0 113.0472:94604.4453 113.054:461434.375 131.0852:25089.6914 143.0866:37725.9922 153.5364:20738.3828 155.4169:22505.8281 176.175:19063.0527 244.5562:24831.6914,40
125,55.0544:6967.4912 57.0698:6611.2153 63.4799:4462.4609 69.0697:20738.582 70.0651:5838.1904 71.0602:4960.6216 83.0858:4798.0981 91.0485:4379.1772 91.0542:72246.9297 93.0698:6177.2607 95.0855:9029.0 97.1868:4693.5103 99.0554:4123.9448 105.0698:16982.6621 106.065:21154.3125 106.3364:4141.498 110.0962:13086.708 112.0505:152675.4688 117.0699:40156.2578 129.0697:11428.627 131.0854:84626.0156 132.0892:7554.2686 141.0669:5765.0352 143.0858:42022.582 171.1175:8871.7441 173.132:5532.5493 173.4533:4223.5103 174.0927:3832.2788 181.1007:6268.2656 183.1049:8640.5264 198.1275:19303.3184,40
131,53.6474:14811.3076 56.5335:15242.5742 58.065:58764.1289 62.929:187244.3906 63.3951:14816.9072 68.0493:216797.1875 69.0334:2917543.25 70.0368:110386.8281 80.5535:16194.0049 86.0598:149781.3281 87.0439:1330383.75 87.9602:16229.2881 88.0473:47136.8125 125.3799:19617.666 130.7277:18156.377 187.901:15715.458 195.7686:15010.1436 206.1072:16099.1221,40
131,58.0651:9527.9932 60.0806:5085.1733 62.929:168569.5312 69.0335:13205.6709 87.0439:4419.5688 91.57:3953.7842 95.0492:7935.4292 98.2279:3858.6665 121.9667:4696.9224 155.7502:4316.438,40
131,56.0495:14943.9453 57.0528:30188.4473 58.0651:13742.667 62.929:220557.25 66.999:3869.9897 68.0495:5208.2466 68.7581:4381.1113 69.0334:19451.1055 73.4596:3971.2993 77.0388:4937.4785 87.0439:11408.1143 113.9031:4049.4944 128.4401:3755.9766 173.4751:5971.501 181.0461:3976.8577,40
131,55.0179:6056.7397 56.0494:10797.7109 57.0528:11970.9434 58.0651:18543.9238 59.4707:4303.7266 62.9289:164209.5 68.0493:78446.0938 69.0333:947745.8125 70.0367:39571.4102 86.0599:58264.0508 87.0439:412609.25 88.0472:14684.8867 95.0493:6652.9136 97.7981:3849.5107 115.9369:3960.2639,40
131,55.1663:3678.9346 58.0651:12442.2559 60.0807:4665.104 61.645:3875.4937 62.929:178884.9688 68.0494:35886.1953 69.0335:412752.25 70.0369:20075.7422 86.0601:23969.8613 87.0441:184225.6094 88.0477:7772.1909 95.0493:11192.3828 95.8119:4397.7246 112.82:3870.0798 118.7273:3565.0063 121.966:6018.5557,40
131,51.8106:4369.1768 53.2954:4121.4482 58.0653:9515.1846 62.9289:233995.9219 64.944:4048.6394 77.441:3931.8564 95.049:7131.8262 111.7581:3482.6904 124.4134:3944.5215 171.2705:4208.4819 173.456:4136.9414,40
131,54.0133:3471.8931 58.0652:13233.3779 62.929:177337.7188 64.0181:5845.7397 69.0334:46911.3477 87.044:18576.3887 95.049:9241.6904 159.1767:3728.2998 162.0102:3610.6921,40
131,58.0651:14410.6504 62.929:195744.6094 64.0181:6659.9434 69.0334:8238.0234 95.0489:4693.1748 144.2376:3853.8569 202.35:4654.3047,40
131,53.1641:3576.53 56.9702:3331.613 58.0651:15335.665 58.28:4028.1978 58.4417:4106.2588 60.0806:22583.8555 62.6199:4478.3325 62.9289:243010.6406 95.0492:6698.4565 112.2786:4047.322,40
134,53.0386:32836.0078 56.0495:1813402.75 57.0337:27874.8281 57.0528:89073.5391 69.0334:37744.5117 74.0236:187582.5312 74.06:108549.6875 74.0967:13633.7461 77.1723:10433.9346 82.9396:59114.8828 84.0444:27928.0312 85.0284:55950.4805 91.5339:10938.8408 92.5219:10440.8877 92.9237:59486.7188 94.9394:300523.5 95.9427:54445.8359 96.9396:892324.5625 102.055:139556.6719 106.9395:86548.1094 106.9558:32126.9609 107.9596:16613.3125 108.9551:1736546.875 109.9585:31477.9766 121.9503:61599.8047 122.954:25115.123 123.9506:360317.6562 124.9508:14546.7686 132.9554:55137.4297 134.9594:17695.127 134.9708:292367.875 135.9657:25174.4102 137.9663:189168.6562 138.9668:15310.9932 151.9975:48291.3164 152.9455:15277.8867 167.9569:17188.5195 168.9581:21720.2344 169.9562:100111.3906 180.9766:73944.5156,40
134,53.0386:8192.3271 55.8686:3882.4231 56.0494:247000.2812 57.0529:9325.7139 69.0333:7457.9541 69.0693:6050.7139 70.9853:3828.0117 74.0235:29115.6191 74.0599:14727.3691 74.0964:19194.8203 79.0541:5518.4351 81.0694:6897.5137 82.9394:7381.3047 85.0284:6398.7529 90.2401:5156.2969 92.9234:5967.1421 94.9392:57410.9062 95.06:5953.5864 95.9427:8852.9902 96.9395:206224.2031 102.0547:20175.4688 106.0649:7707.4536 106.9391:12843.2178 107.1762:4313.8936 108.9549:232091.1562 109.0282:5346.5537 109.0634:6583.6758 113.3592:3796.5945 121.95:18298.9961 122.9542:4434.8218 123.9504:73699.9219 132.9553:8620.1221 134.9705:40101.6797 135.9656:10213.2441 137.9659:39101.3945 151.9976:5760.7319 152.0819:6069.4014 169.9558:23168.8691 173.457:7422.5083 180.976:7751.0962 182.6514:3792.6042,40
134,53.0385:57218.1562 56.0495:2857968.0 57.0335:31984.5586 57.0528:156596.3906 69.0333:39874.8711 71.0489:12207.293 74.0198:15828.8447 74.0236:247323.3281 74.06:172528.125 74.0965:19462.7637 80.0456:13469.6143 81.0335:14833.5566 82.9395:83088.6172 84.0442:46310.9922 85.0283:88121.1797 92.9238:101975.3359 93.8778:12532.5254 93.9321:15335.293 94.9331:18625.1992 94.9394:414163.6875 95.9427:70230.9219 96.9396:1095965.375 97.9432:17696.0332 102.0484:15196.667 102.0549:219886.0156 103.0589:19088.4727 106.9395:139423.7188 106.9559:38819.8945 107.9593:27185.4355 108.9551:2705597.5 109.9584:55760.8203 118.7538:12507.4844 121.9505:64767.1133 122.9348:16954.2871 122.9539:43394.2227 122.9709:23416.8008 123.9409:25173.6641 123.9506:436837.875 124.95:21175.7734 132.9552:92898.2812 134.9707:455931.1562 135.966:67403.4688 136.9699:20494.1387 137.9662:206651.5781 151.9973:75433.8984 152.9455:25949.041 152.9817:23966.6504 168.9596:38294.1875 169.9562:128388.4766 180.9764:125230.9609 202.3049:14370.9961,40
134,53.0385:10472.6846 55.0544:5897.3799 56.0495:512847.25 57.0333:6803.6421 57.0528:21655.0703 61.5399:3714.5532 65.0056:4325.4395 66.8704:3569.6511 69.0334:15260.7559 74.0237:50948.207 74.06:30233.9062 74.0963:16423.4785 81.0336:3633.2483 82.9394:20788.3809 84.0442:4747.8169 85.0284:17520.7109 87.9019:3889.8062 92.9237:23564.7617 94.9394:73136.25 95.9428:12743.79 96.2562:3604.2637 96.9395:199177.6562 100.0752:4299.896 102.0549:40102.7227 106.9394:22259.043 106.9559:11159.7842 107.9595:6573.8682 108.955:545283.25 109.9586:7977.832 121.9504:11122.4082 122.9539:6813.0532 123.9505:87521.5469 132.9551:13148.2324 134.9707:82942.3125 135.966:8351.1338 137.9663:35741.9688 151.9976:14652.5137 152.9456:5401.4463 169.9564:26943.6074 180.9763:18367.0098,40
134,56.0495:28942.8926 58.3586:3732.6296 67.0543:7372.71 74.0237:3583.4067 74.0965:17192.5156 83.0855:4227.9771 86.0598:4275.1191 86.7453:3714.0991 89.1546:3671.2805 94.4765:4779.8267 94.9395:20851.1113 96.9397:65926.3047 97.7487:3719.9846 108.9552:28221.457 110.071:5899.0508 115.2782:3541.0122 123.9509:23447.1582 134.9708:6511.8164 137.9662:16579.9785 152.0822:8221.4756 169.9566:8822.3496,40
134,55.0543:5749.502 56.0495:25474.707 64.4334:3953.0081 64.9272:3814.272 67.0543:5858.3896 73.6884:3834.219 74.0964:16301.6709 77.1052:3790.2903 94.9394:18992.2773 95.0602:4654.2119 96.9395:63369.6133 108.955:20152.2305 111.3574:4181.0479 121.9505:4674.0513 123.9505:31469.2969 137.78:3869.344 152.0822:5427.0557 169.9561:12267.5176,40
204,55.0178:3947.0938 58.0653:4224.189 58.4678:3819.5288 60.7219:4186.0195 61.0106:12931.1768 62.929:18017.4277 63.8341:3484.7476 64.4224:3615.6343 64.9273:6916.1426 69.0697:12587.7109 79.0544:5267.8452 86.0963:19473.9648 87.0264:6473.709 91.054:9176.3145 95.0492:8386.0957 103.0542:8289.2861 104.0497:4980.0054 105.0697:23868.4141 106.0901:4331.0845 115.0542:27063.748 115.1534:4380.832 117.0487:8217.1104 117.0574:140609.25 118.0607:11309.8691 130.0651:16782.2754 131.0701:7626.8618 132.0808:47433.7109 151.7637:4442.1211 162.0519:3993.9941 181.9375:4879.7539 183.8083:4054.2561,40
204,55.0177:5811.6094 55.3877:3377.908 58.065:5703.9644 61.0105:8591.7002 62.9289:17930.1719 63.7086:3813.7097 64.9272:6309.1182 69.0696:11744.916 80.3179:3834.7273 82.9563:4266.3594 85.342:3882.3079 86.0962:16500.1133 87.0259:5102.4751 91.029:6251.2954 91.0542:4593.3301 95.0488:4881.0381 105.0698:10139.3008 115.0541:8637.1318 117.0572:29326.4727 132.0809:9058.3721 173.4573:6794.6899,40
204,53.0386:45134.2383 56.0495:8089.124 56.8755:4304.3042 57.0335:21069.0723 57.0575:8808.416 58.0652:9014.1934 58.995:138821.5 61.0106:695182.5 62.9291:13458.6875 64.9275:4424.3286 69.0698:48276.6211 70.995:13970.0205 72.0028:116502.0 74.9899:31803.8398 75.0264:16760.4922 75.5017:4137.8018 77.0015:4700.9438 77.0055:41411.957 78.3523:3600.9609 80.5385:4506.0098 85.0107:66544.5469 85.0285:14646.25 86.0965:60856.6797 87.0263:260237.4531 87.1005:4544.7271 90.9421:8758.5205 91.0212:10273.5527 91.0282:4397.1807 91.9429:8629.0439 95.0491:4337.1519 105.0006:9462.8955 108.4869:3656.5557 115.0542:7632.0488 117.0574:17048.8203 132.0806:4757.9233 133.0314:4528.3418 134.1715:3873.8997,40
204,53.0385:79345.7344 56.0495:12923.377 57.0334:34937.1133 57.0572:29551.1855 58.065:19398.6719 58.9949:234875.2969 61.0105:1091757.0 69.0697:206002.9531 70.0732:10357.7842 70.9948:25384.4043 72.0027:176989.5312 74.9898:31182.2109 75.0262:21944.1641 77.0054:64962.3633 77.518:5421.644 85.0106:99606.6797 85.0284:27155.1133 86.0963:252779.2656 87.0261:445183.0625 87.0996:14726.0156 88.9266:9724.0664 89.9266:9368.8066 90.9242:11415.332 90.942:32414.4668 91.021:22444.6504 91.028:5379.355 91.9426:32538.0215 92.9401:12735.873 105.0001:18223.3184 105.3225:6271.9233 112.5612:5065.6782 118.2615:5262.585 130.3321:5523.2314 147.2708:5252.6191 188.1469:6200.5981,40
204,53.0384:19099.9121 55.0543:11768.6357 56.0494:89832.7891 57.0572:156762.375 58.065:103338.3438 58.9949:42987.8594 61.0077:16735.8301 61.0105:202354.8125 64.229:11038.7695 67.0541:38716.3789 68.992:10888.2334 69.0352:12134.1016 69.0697:1621986.125 70.0649:13457.4893 70.073:90220.8594 73.0649:21713.9395 85.0109:17816.0996 86.0963:1842310.5 87.0261:87793.0078 87.0996:100394.1406 88.9265:14430.7549 89.9271:13983.8809 90.9418:41732.3906 91.9427:35913.3203 92.9403:12309.6221 122.4763:10763.249 173.4762:17289.2285,40
204,54.1872:8942.749 55.0542:23860.7949 56.0495:85224.0781 57.0574:206195.7656 57.7836:9305.8418 58.0651:110714.7188 59.0492:17015.5957 63.0982:9052.6895 67.0542:48745.4258 69.0699:1870941.375 70.0732:96092.0547 73.0647:30929.5645 85.048:21135.498 86.0965:2092210.125 87.0947:11483.4482 87.0998:120065.3047 91.2484:12172.0732 111.1088:10615.1943 178.5676:10899.252,40
204,53.0385:5468.0659 57.0334:3658.595 58.0649:7406.1934 58.9948:12957.9287 61.0105:65142.5898 62.929:14668.6729 64.7622:3530.8477 64.9271:8098.5957 69.0696:22290.2246 72.0027:6048.1953 77.0054:6248.0342 79.0543:5269.6562 85.0107:3956.6377 86.0963:32790.957 87.0262:29165.9199 91.054:12481.751 95.0488:10962.167 100.4183:3701.9636 103.0541:7357.3306 105.0448:5573.7646 105.0695:16958.4375 112.008:3873.0962 115.0539:29681.375 117.0571:127846.0625 118.0607:10223.9404 127.0433:3753.0696 130.0653:13458.4004 130.3981:3884.2439 131.072:7856.6021 132.0805:43360.5391 203.3563:3908.6389,40
209,64.8697:6289.0 69.0333:15340.8916 75.5486:7319.1372 97.0283:12858.001 98.9839:26437.7578 110.0346:9089.1318 116.1121:6811.0542 128.0449:11023.4688 135.0279:7678.7061 148.3586:7566.5586 152.0567:3491071.0 153.0405:115776.0078 153.0594:145913.8594 175.7686:6709.417 279.3146:8017.4829,40
209,60.1475:3794.1792 67.56:3343.428 69.0332:4730.6182 75.0708:3966.5007 82.799:4010.7014 89.0594:4040.759 97.1387:4326.9556 104.1812:3724.76 129.1022:5330.7612 152.0566:335469.0625 153.0409:7416.6763 153.0594:12830.2598 173.1287:4703.0508 188.1445:3913.0139 212.0962:5686.459 272.1655:7549.8467 273.1683:4420.7476 338.1875:4486.3301 345.7777:3826.4946,40
209,63.6853:3667.2952 91.0544:5869.9785 141.9876:4114.8149 152.0567:66917.3672 206.7861:3809.2549 207.7768:4606.1187 212.0951:5099.043 212.4322:3660.3708 216.9606:3878.7947 250.1035:3658.7021 272.1649:10343.8506,40
209,61.6795:3745.3184 62.1673:3363.1455 72.0811:3793.0034 80.9872:3845.0271 91.0539:4884.7563 99.9638:3892.533 104.0857:3841.7126 114.8794:3808.9316 152.0567:30850.5039 212.0954:4943.1943 241.189:3700.0408 272.1639:10636.3516 335.129:3803.1282,40
209,69.0334:23157.7227 97.0285:15082.207 98.9839:29498.4219 106.3276:8193.3359 110.0349:15019.3662 125.7105:8768.9014 128.045:21935.8301 135.0309:17604.5879 152.0567:5635741.5 152.9943:7885.1997 153.0407:180095.0938 153.0595:242936.2656 272.1658:11792.7529,40
209,69.0333:46743.5859 81.3607:20892.959 97.0287:48086.8203 98.9837:80398.8984 116.0786:23352.207 128.0449:54157.2578 135.0299:46996.6016 142.4822:26001.7305 152.0565:13451860.0 153.0404:405260.5938 153.0593:621740.8125 157.5268:26278.6641,40
209,69.0329:4074.0461 76.8061:4337.4199 78.5809:4327.314 89.0591:4846.0283 91.0542:4101.1978 96.0378:3837.7476 128.5116:3836.0132 148.4829:3863.2058 151.7149:4055.521 152.0565:272158.9062 153.0405:12027.9277 153.0612:8946.1904 190.1073:6352.0645 201.3832:3841.5034 272.1647:12495.3594,40
211,52.2302:3932.3394 53.074:4133.8218 55.0542:4247.1934 56.0494:41612.082 67.0546:4591.1841 69.0335:4620.814 72.0446:5198.479 74.0963:24090.4648 79.0543:5317.0718 81.1849:4140.9727 94.939:4798.9385 96.9396:16208.7549 108.9485:3333.2017 108.955:34212.7461 123.0803:6648.168 123.9504:5061.9521 134.971:7324.0981 152.0817:4842.9629 154.0208:4254.5752 191.9606:4569.6108 206.8376:4385.3999,40
211,55.7029:3357.6409 56.0495:53520.4258 65.7667:4072.302 67.0541:3819.4763 68.0488:3632.4863 69.0698:5050.4277 70.0651:4586.501 71.5981:4347.3013 73.2002:3797.3284 74.0235:5841.2656 74.0964:17550.1699 79.0539:3895.1421 81.0702:6473.6147 83.0861:3691.4827 91.0544:4179.123 94.9394:22941.4453 95.9426:6091.562 96.9333:5850.8657 96.9396:84966.4766 107.0859:3846.4539 108.955:48689.6133 109.0643:3797.1018 110.0712:5329.4526 112.8235:3541.6304 121.9507:5168.8281 122.954:4609.873 123.9506:34430.7109 134.9712:9116.3799 135.965:4627.7686 137.9665:16248.8252 152.0825:5647.1831 169.9562:13013.8584 173.4563:8871.2998 185.2335:4452.7041,40
264,55.018:13136.9609 56.0494:29712.4512 57.0572:30390.7344 65.9025:10998.2041 66.3719:9331.6201 70.065:80814.3516 72.0767:14606.376 72.0807:218019.1875 76.9354:9812.3896 78.0688:9458.8203 82.5263:10359.4209,40
264,56.0494:36863.4844 57.0572:25615.0996 70.0614:5372.5151 70.0649:69315.9922 72.0806:208648.7656 73.0841:6602.8809 73.1443:4633.5439 84.4749:4354.3364 90.091:10038.4443 96.4457:4374.3364 104.1801:4652.3999 119.0915:4498.4453 122.3823:4839.7627 140.8821:4243.459 164.2553:5604.8604 173.4567:7552.7729 174.2169:5346.9946,40
264,56.0471:3903.1558 56.0495:39516.5703 57.0574:29873.8945 65.0388:4582.6514 66.0291:3887.6689 70.0652:70553.375 72.0808:191890.7031 73.0841:7909.5371 90.0915:11051.1729 91.0541:4814.6001 140.4603:5245.2573,40
264,56.0494:30441.6289 57.0573:24419.3574 61.2056:3968.2839 65.0387:7190.7808 67.1556:3680.3672 69.9212:3770.1216 70.0615:5152.1978 70.0651:64538.7422 72.0446:5037.3076 72.0808:200422.625 84.6696:3815.1033 90.0911:12262.8721 125.1233:3588.9321,40
293,53.5469:3824.8853 56.0496:8672.8838 59.6875:4719.0088 60.0444:5074.916 61.0286:6309.7285 68.1315:3789.8823 69.0334:6849.6826 70.0651:9403.8906 74.0236:26747.1836 80.0497:3814.6125 81.0336:9844.7734 84.0443:152970.3281 85.0478:8818.6514 91.0541:19502.3887 95.3949:4077.6399 96.0443:50882.6719 97.0282:11941.0771 98.0602:16322.1279 109.0282:9617.1934 114.0547:4151.188 115.0542:51667.832 116.0576:4327.4209 117.0574:21309.9961 117.0699:56671.8867 118.0651:798309.75 119.0605:6152.9868 119.0685:69187.1641 126.055:25502.7578 130.0651:55057.9531 132.0807:164643.5469 133.0844:13128.7549 138.0446:6203.3501 138.0549:69748.5938 139.0583:10518.0781 142.0652:74771.2266 143.0729:116465.2578 144.0453:8273.3027 144.0665:11270.0488 144.0807:244321.4531 145.0648:14217.5459 145.0844:31430.2598 146.0601:746940.125 147.0531:5459.9922 147.0635:75668.0625 155.0601:6651.5117 159.0917:67760.2109 160.0758:29125.2012 160.0928:5445.9814 170.06:104523.6562 171.0639:8198.2363 188.0706:42830.0664 189.0735:4821.7739,40
