id,spectrum,eV
1199,55.3809:2041.3094 56.9432:2680.4912 61.614:2611.9316 65.9863:2171.5505 72.0816:58189.62 72.938:17432.867 77.8226:2624.9229 82.3186:2344.7388 89.1081:2942.8218 89.9644:4049.4705 90.9484:10599.135 99.9481:2287.721 113.9641:53402.77 115.9799:12972.786 116.4388:2208.8005 121.5177:2248.9238 126.128:10032.353 131.9747:55128.72 132.066:6240.848 133.99:9799.15 141.9587:9085.148 143.1552:2747.2568 148.9767:4313.2764 149.985:13838.927 159.969:9397.267 160.0611:7897.355 160.0973:2871.13 160.1813:10168.591,30
1199,55.9354:8729.321 56.9359:3239.064 56.9431:16964.982 58.0298:2410.886 59.442:2202.9377 61.4624:3058.8958 72.0816:52609.63 72.9379:71151.305 72.9419:4589.711 74.9534:5146.9097 88.9327:6897.72 89.1083:2793.1587 89.9409:4111.4067 89.9644:9107.662 90.9483:45167.98 97.9694:4918.8086 99.9486:8028.6626 101.964:3748.7908 107.9508:4480.648 108.9589:7353.444 113.9641:246547.2 114.0551:3414.5889 115.9798:51619.57 117.9588:4122.8057 118.9431:3102.072 125.9614:6514.1865 126.128:7004.322 129.9527:5638.6343 130.9669:5738.2104 131.9599:3585.4285 131.9745:213995.61 132.0659:10750.505 133.9899:23527.867 136.9537:5414.2456 141.9589:30397.855 147.968:4946.7847 148.9771:16718.848 149.985:68606.27 149.997:2736.538 150.9565:5857.3604 153.9567:4273.5483 154.9561:2995.609 159.9693:45554.043 160.0608:15004.694 160.1808:8438.49 165.979:3476.389 177.9794:5548.064,30
1201,58.0661:147327.47 58.0683:2550.355 59.0739:198037.3 59.077:2475.3916 59.8304:8685.958 64.2289:2276.631 64.8344:2250.4653 71.2768:2213.8926 72.0815:6528.52 74.0973:4139.3975 75.9719:2289.432 83.0781:2219.2844 86.0972:18616.53 96.8634:5987.885 96.8688:2485.8052 100.1125:16244.917 118.0867:1060748.0 118.104:7927.559 118.1231:29933.97,30
1201,51.506:2382.7268 52.4692:1986.971 53.9296:2184.1074 58.0661:159973.39 59.0739:211697.5 59.0771:3376.7117 59.7011:3651.2068 59.7043:6439.914 72.0817:7852.297 74.097:3068.2085 74.8019:2170.38 86.0973:14511.126 96.8665:6720.826 98.5131:2230.9016 100.1127:16555.934 101.1203:2387.6301 118.0867:1093743.4 118.1039:7575.3457 118.123:31338.621 118.1306:3758.7576 119.9847:2208.285 134.7731:2194.4443,30
1201,58.0661:178046.67 59.0314:2342.8208 59.0739:234002.4 59.7035:11359.135 69.1581:2410.0134 71.3058:2064.0544 72.0818:5867.397 86.0972:16028.626 96.8661:6967.656 100.1127:12088.661 110.4472:2494.9338 117.8112:2449.051 118.0691:7807.1904 118.0732:4946.0635 118.0867:1167828.8 118.104:8263.069 118.1231:33265.703 135.8097:2394.2385,30
1201,52.9501:2403.3284 58.0618:3640.7783 58.0661:195252.62 59.0739:255230.12 59.6979:11590.068 69.539:2196.515 71.2676:2682.8064 72.0816:6925.8994 74.0972:2994.5417 82.9164:2409.1694 86.0972:16574.81 96.8659:8329.661 100.1127:18837.654 101.1205:3285.326 107.1073:2840.2131 118.069:9880.935 118.0733:5970.4575 118.0866:1319293.1 118.1039:9124.369 118.1229:36233.125 118.1304:3572.4363,30
1201,55.3355:2020.2808 58.0661:173126.94 58.0684:3146.7134 58.0691:4278.877 59.0739:241175.66 59.0762:4579.1357 59.077:5211.4917 59.6953:4413.164 59.6984:11227.637 64.0685:2369.041 66.7504:2555.1165 67.6082:2134.3152 72.0816:7397.747 84.1413:2526.5793 86.0973:14229.414 90.8897:2754.6704 96.8641:8261.582 100.1126:11683.048 101.1205:4335.9556 103.8021:2381.0935 118.0867:1234112.2 118.104:8667.221 118.1232:33143.01 118.1309:4528.189 118.6663:2358.5952 131.5965:2405.8894,30
1201,58.066:142945.62 59.0739:186836.22 68.8012:2349.9456 72.0816:8813.51 74.0973:4567.2573 77.811:2223.207 86.0971:20414.83 96.8672:6813.764 97.9028:2166.1802 100.1127:18910.297 115.3699:2202.5232 118.069:7613.1377 118.0732:3855.4429 118.0866:1011746.44 118.104:6827.9834 118.123:38068.07 121.2324:2320.2346 125.9745:2401.324,30
1201,52.209:2471.8735 58.0631:5818.276 58.0661:167641.08 59.0739:230537.14 59.0762:4221.676 59.7004:4257.752 59.7037:9051.103 59.9412:2316.1953 72.0815:7815.451 76.0875:2295.8997 82.3051:2486.1968 82.6754:2329.3552 86.0971:15768.825 96.8634:6404.0513 100.1127:17433.459 101.1205:3264.2598 118.0692:8158.045 118.0732:4726.401 118.0866:1218714.0 118.1041:8161.0186 118.123:33330.055 137.7762:2153.9734,30
1201,58.0631:5205.404 58.0661:162567.94 59.0739:200127.38 59.8305:8312.618 67.216:2185.66 71.8862:2452.945 72.0815:10476.013 86.0972:17722.762 96.8647:6343.695 97.332:2420.8801 100.1125:15775.3955 102.055:2376.012 118.0867:1076821.9 118.1093:4116.1973 118.123:36539.87,30
1204,50.0395:2417.1562 53.573:2034.6827 62.085:2188.5537 70.6475:2374.9788 83.7035:2316.2725 98.9752:2378.517 108.6028:2128.037 118.7536:2612.39 136.062:73127.516 141.9768:2446.5022 168.7391:2414.9019 178.3989:2259.5684 246.9798:2554.1287 268.1044:4274.835,30
1204,57.0345:3774.223 59.9113:2167.3794 61.2414:2360.9207 73.029:3064.48 74.4403:2814.776 85.029:5184.9463 96.8655:4581.0356 115.0398:4074.2756 126.7847:2475.1006 133.0498:6652.8833 136.0404:6734.044 136.062:912891.5 140.1577:2362.5076 151.2684:2528.3625 220.8841:2723.5464 256.2772:2643.9055 268.1039:41966.727,30
1204,50.8346:2424.35 55.5336:2055.9136 69.1185:2172.5312 79.0969:2484.4084 106.9988:2430.1172 133.0496:3091.9358 136.062:533821.4 146.2404:2057.4692 219.3488:2837.3567 268.1035:24126.773 272.3664:2862.5159,30
1208,59.73:17246.121 75.7856:3140.4783 85.0291:13103.371 95.2816:3530.0056 96.7398:3860.152 96.863:7466.536 96.8684:5319.5894 100.0528:3647.9695 117.6358:3208.2095 121.1019:4502.0913 127.0391:5440.9834 135.1182:3623.1643 143.515:3277.1633 145.0493:8886.408 153.0911:4283.6313 155.1072:3782.682 157.1016:9416.342 159.1168:7477.043 192.4324:3478.9924 201.9112:3038.7815 211.1485:6645.3647 253.1958:18371.559 271.2062:3730.9617 293.228:3949.546 361.2883:4708.6025 389.2831:7931.55 407.2942:40362.59 425.3076:16973.678 447.6228:3605.654 629.5282:5665.931,30
1208,56.938:3547.9575 61.577:4017.844 67.9039:3595.7349 81.2756:3734.4907 85.0291:71677.01 89.9536:4069.6091 93.0703:4105.084 95.0863:15967.01 95.7165:3811.9387 97.0289:14256.856 107.0862:5571.1494 109.0288:3822.8257 109.1019:26904.16 111.0807:7403.9546 121.1018:10616.707 123.1172:5876.633 125.0599:9297.466 125.0963:9347.688 127.0393:24674.451 131.0858:18969.936 133.101:6741.4023 135.1172:10213.889 137.0964:7528.837 139.0757:7799.648 141.0914:4590.547 145.0499:37024.555 145.101:19406.197 146.0876:3807.9004 147.117:4188.983 149.0955:4213.5024 149.1321:5943.8223 151.112:6070.0576 153.0913:23437.996 155.0858:15419.762 155.1065:39253.555 157.1015:54528.332 159.1171:29321.578 161.1327:16511.236 163.06:7996.544 163.1483:5896.5835 171.1171:16282.816 173.1335:10259.024 175.1488:7497.242 183.1174:10544.539 185.1323:23206.594 187.149:5959.499 189.1639:4697.8076 197.1326:15417.842 199.149:27720.586 201.1651:4210.698 207.1176:12482.181 209.1332:10664.191 211.1486:30378.164 213.1644:7202.672 215.1444:4023.7769 225.164:12706.643 229.16:5996.0884 233.1538:6727.7935 235.1695:6740.0654 239.18:15962.276 243.1743:3807.512 247.1475:7167.1934 249.1636:12678.566 251.1798:21468.756 251.7502:4026.6309 253.1956:74198.6 255.2109:16153.939 265.1946:7521.6865 267.2096:4039.3665 269.1896:10616.63 271.2058:24249.66 277.1941:6214.798 279.2123:24611.584 293.226:13384.469 294.2342:4945.667 295.2439:6274.338 297.2203:6556.96 307.2043:4749.1816 333.2582:4502.912 351.2312:3800.5083 361.2872:9127.111 371.2737:17739.23 379.3008:5926.443 389.2844:54166.7 407.2396:7301.669 407.2948:224225.61 407.3508:5753.0845 425.3059:79115.9 443.3173:22689.238 497.3966:4157.8374,30
1209,52.8453:2377.4797 54.32:2424.0667 55.7248:2238.7117 60.4246:3357.29 60.4272:4075.7363 62.6318:2212.2625 62.9736:2526.97 96.8642:4116.1836 102.6171:2712.5864 133.3396:2710.516 206.1714:2646.8154 335.1611:21981.357,30
1209,58.2262:2081.962 60.8866:5014.116 71.6876:2979.3066 88.156:2658.293 92.4531:2267.8723 110.3112:2496.3455 119.469:2604.634 136.8775:2376.752 173.7649:2591.6313 176.6612:2275.4846 183.7102:2249.9714 335.1618:73199.51,30
1209,57.1203:2640.689 61.073:3591.9104 128.1258:2362.3804 252.9082:2548.562 335.1616:59443.16 352.2453:2535.6667,30
1209,55.37:2292.3904 61.5811:3502.148 66.4056:2001.3195 69.5181:2311.4778 70.9205:2482.4485 77.635:2331.3286 90.9772:2333.07 198.7445:2214.3074 235.6671:2263.202 310.3757:2520.7654 335.1619:39558.887 336.1458:2652.8745,30
1209,52.4558:2300.1472 59.446:2626.312 60.0759:8755.272 63.3104:2334.723 64.9684:2299.9954 70.6682:2437.9146 75.2111:2731.56 93.5692:2304.8801 96.8657:5773.5493 125.1484:2461.498 167.4239:2590.4746 211.8848:2327.5483 335.1621:118896.78 335.221:4398.1543,30
1209,61.5665:3052.0828 65.1896:2426.832 69.1941:2575.175 90.9772:2700.2188 106.2324:2814.2363 118.2274:2737.5818 142.9352:2273.6548 173.0578:3824.8176 231.787:2432.5085 335.1618:215948.27 336.9034:2677.5583 359.3974:2930.8022,30
1209,51.4559:2993.4246 60.4123:2109.2817 60.8133:2315.469 61.074:4173.999 74.1894:2888.0967 134.2598:2328.234 144.803:2635.557 166.0478:2873.5818 167.3957:2212.0479 215.1424:2525.4343 335.1613:48491.78,30
1209,61.5653:2712.3594 104.4899:2392.8193 107.164:2352.54 130.8243:2469.8743 131.9:2361.4917 139.5762:2217.2595 141.8009:2304.681 175.3799:2668.5195 211.0708:2379.3557 218.8636:2838.0884 243.026:2788.1926 268.8612:2438.8994 294.9742:2556.0105 335.162:103630.42 335.2024:4818.966,30
1213,51.128:3609.374 52.0519:3235.845 52.66:3158.0142 53.1747:3219.646 55.5803:3039.4106 61.577:3945.1045 65.0395:4480.0283 65.4433:3214.3362 67.0551:46366.52 81.0706:4417.3315 95.0498:78463.0 95.0864:7960.9326 100.4865:3543.722 107.0858:6100.6646 109.1011:3661.257 123.0445:5747.4355 123.1176:4121.28 125.061:4125.891 135.0803:4897.7256 145.1023:3629.0483 147.0812:3521.534 147.1172:3822.862 153.092:4279.0166 157.1011:4401.0635 171.081:17548.723 171.1171:4123.087 173.1322:4701.8213 191.144:3322.8105 197.0965:8420.318 199.1119:4167.196 209.0964:3843.4863 211.1114:4610.509 223.1117:10382.26 223.1481:7582.769 226.557:3363.6409 227.1427:3607.9297 237.129:4094.8652 237.1637:5222.0405 239.1793:8105.313 249.1634:7250.4424 263.1428:4797.163 265.1589:105341.2 267.1741:9928.024 273.164:3485.0557 279.2115:4580.8286 283.1693:6539.133 289.1958:8352.209 291.1745:5905.0903 363.1264:90658.24 365.1418:7843.855 373.2522:11772.656 391.2643:21947.799 399.9188:3650.248 401.2482:22278.75 405.1731:4412.6616 409.2747:13968.373 419.2586:25758.898 437.2696:32772.867 449.0717:3909.871 499.218:6005.6006 517.2252:6993.9287 535.2354:4720.3433 623.5635:4497.055,30
1213,55.7797:3126.061 60.4663:7554.165 67.0552:18849.275 68.2495:3401.342 95.0497:22872.965 99.2251:3436.767 195.1179:4248.9 197.0951:3871.856 239.1795:5894.3203 265.1593:38373.38 267.1738:4878.189 272.159:3867.02 289.1952:3243.4543 293.1901:3684.1428 363.126:32403.885 381.1366:10440.754 391.2621:7484.204 401.2492:8039.014 409.2719:5209.9507 419.259:5738.666 437.2686:9934.132 437.3247:3666.0933 460.9444:3407.2112,30
1217,53.966:2678.7136 54.1432:3295.0732 57.4767:3099.2478 70.7417:3601.309 85.0292:8642.75 95.0859:17808.643 96.8645:13789.195 97.029:3399.1963 104.4965:3328.629 107.0863:10330.485 109.0653:4449.0 109.1018:25093.73 111.0808:9684.725 114.6666:4451.4277 116.3089:3551.3188 119.0857:7411.8423 121.1017:8475.783 122.0166:3640.6587 123.1176:6715.479 125.0598:15491.321 125.0967:9730.611 131.0857:6103.158 133.1014:5067.151 134.1648:3263.3765 135.1172:11405.989 137.0964:7272.8975 137.1332:3034.2778 139.0759:4939.5513 139.1118:5059.3804 143.0856:8241.715 145.1016:7230.7734 147.1172:6476.0728 149.1324:11261.695 151.0761:3932.126 153.0909:6707.9946 155.0861:15402.339 155.1069:20966.316 157.1018:6627.9575 161.0968:3235.7317 161.1327:5059.3057 167.086:3114.511 169.1014:6189.272 171.0809:12048.996 171.1178:5912.3296 173.0963:59711.598 173.1325:5122.26 175.1123:11663.782 177.1278:6286.195 181.1017:8505.3955 183.1173:5256.7573 183.4784:3548.9517 185.133:6521.194 187.112:4191.7183 189.1275:5382.636 191.1068:9168.783 191.1441:4419.516 193.1217:3415.6875 195.1173:11271.86 197.1329:8900.522 199.1121:9682.056 201.1282:5469.5312 205.1028:6426.5044 207.117:17299.498 209.1323:6555.851 213.1281:8204.148 214.0403:3491.4084 215.1438:8295.043 215.6156:2985.02 221.133:10475.691 223.1483:5718.59 225.1271:20305.693 227.1434:4561.1816 231.1372:4208.7266 235.1487:5493.0947 235.17:4381.8545 237.1286:3603.6912 239.1431:7964.176 239.1799:10413.751 240.7176:3170.7717 241.1592:4291.1963 243.1391:7962.08 245.1324:10300.152 247.1482:7887.4775 247.1711:4536.7593 248.4478:3138.0964 249.164:19480.062 251.1794:5145.4536 253.1587:5666.066 263.1435:14514.008 265.159:13642.067 266.167:6940.7153 267.1749:27331.914 275.18:6774.021 279.1732:6624.7163 281.1541:7897.501 283.1698:9617.512 285.1849:6506.437 289.1974:5576.942 293.1901:15661.304 297.186:4769.534 307.2073:4692.502 311.2027:9399.429 323.2056:3731.7236 357.2588:4120.1143 385.253:14699.516 393.2803:20260.062 395.2598:7027.405 403.263:41154.625 411.2931:8619.991 414.9053:4012.8872 421.274:86545.9 439.2841:22512.494 457.2954:8679.791,30
1217,54.7063:2639.987 55.3969:2721.0254 61.5789:3389.9705 95.6167:2966.816 127.851:2897.2798 160.1089:3066.4043 180.8119:3311.2532 187.4322:3216.8818 410.659:3451.4868 421.2768:7024.3486,30
1218,51.0889:2302.1655 57.0344:14658.369 61.5729:3411.9148 73.6094:2378.9775 75.0448:24289.896 85.029:3235.5408 93.0553:67080.52 98.985:8176.3833 109.0289:5051.535 127.0393:12070.409 150.653:2310.2202 191.001:23212.873 200.3295:2575.1782 209.011:11944.924 246.0358:2585.5637,30
1226,58.2577:2419.8408 71.0861:2688.5793 106.1496:2459.6873 145.0282:4924.9014 149.0232:11042.436 177.0548:46399.754 197.0423:9877.748 199.0367:22608.89 201.6967:2313.8245 215.053:17425.76 223.048:2464.982 373.0922:5286.4697 388.6569:2635.0427 391.0994:9887.769,30
1228,54.9712:2222.43 69.1027:2417.5205 77.0795:2393.8804 96.8648:4635.068 104.2584:2483.9624 129.4048:2277.234 132.0044:2505.2437 147.5912:2366.7295 170.9749:2812.1077 229.0977:8603.996 243.1128:14809.269 257.0926:14567.201 271.1078:154856.34 273.0944:2811.6306 273.1234:9084.893 281.0921:5384.2246 287.1023:10693.967 289.1188:7402.886 299.103:42975.26 305.1124:3857.6255 317.1136:24996.262 335.1224:5564.7935 387.0202:2612.1829,30
1230,59.2191:2172.218 60.8312:4076.4895 79.7403:2332.475 85.0291:23995.553 87.0447:3682.4023 89.0605:102547.85 97.0291:8383.357 105.456:2507.4734 109.029:4028.2324 112.4351:2281.0059 123.0445:4570.064 127.0395:10133.003 133.0862:64334.188 133.0956:4315.0376 142.0289:2586.873 145.0498:9695.524 147.0324:5465.0186 147.0443:154284.75 165.0407:5029.624 165.0549:108754.71 177.1125:11043.2705 240.5342:2507.2463 245.5067:2377.8948 327.2042:4556.708,30
1230,60.8317:3949.5376 60.8345:3618.3965 65.9634:2251.4924 87.0444:3905.0776 89.0388:2977.268 89.0604:163053.66 89.0649:2301.3474 96.8651:3077.593 133.0863:91515.07 147.0442:6837.128 159.236:2648.8982 165.0548:7302.396 177.1125:18116.547 223.9504:2229.3857 226.2731:2942.017 266.99:2649.0615 327.1998:5333.3276,30
1231,61.5767:2791.391 67.6362:2053.5615 96.864:2594.9841 109.2323:2549.1177 119.4432:2443.2231 217.0988:3652.4336 227.0816:3046.2102 228.1019:2941.1667 229.0967:14228.275 243.1136:13299.551 245.0926:29383.578 257.0934:13987.078 257.116:2499.9922 259.1084:11449.225 271.1077:113012.055 281.0924:24248.816 287.1026:41230.723 289.1182:5855.11 299.1023:14684.2 317.1154:4985.8257 345.0225:2755.485,30
1234,51.8399:2057.0913 52.1314:2150.7917 60.773:4200.548 72.5227:2109.048 73.643:2212.2192 98.9848:4105.29 117.0337:11467.07 128.9507:7484.68 145.0286:84740.48 146.9613:4271.8174 149.06:7747.8506 159.0804:2106.3865 160.1606:2074.1252 177.055:41839.883 198.5955:2422.248,30
1234,60.7722:4205.3438 72.1242:2685.8416 89.0393:8313.544 89.7845:2010.2234 89.9776:2617.9265 96.8654:3149.4683 98.9848:5287.869 117.0338:78163.14 128.9511:8210.193 135.0441:8082.778 145.0286:470834.44 146.9617:5738.216 149.0237:2696.514 149.0599:50881.484 163.0387:6990.504 177.0384:4090.4236 177.0548:221484.62 186.0552:4110.725 190.1316:2299.3796,30
1234,50.9462:2004.695 59.7885:1917.0308 60.3728:2140.3372 86.4165:2022.389 98.9846:3975.0847 117.0338:17551.627 123.7157:2323.0715 128.9508:7536.7446 145.0176:5005.023 145.0286:84816.74 145.0401:5365.6953 146.9614:2660.013 149.0598:6626.4863 177.0549:50821.426 177.0673:1149.4319 177.0702:2241.0264,30
1238,61.5853:4841.6763 66.5268:3701.923 68.3487:3834.3376 75.7675:3247.351 89.489:6321.6284 109.7842:3313.53 110.192:3590.9329 113.2284:3507.9216 114.2825:3157.2097 158.2822:3391.8943 184.2474:3372.2808 193.4301:3270.8726 216.7518:3607.2607 341.8664:4295.6523 385.779:3701.1465 397.8775:4147.5522 725.5506:4127.3916 805.2841:3362.495 805.3988:130591.625,30
1238,60.1522:3737.2583 89.4895:19029.594 91.1077:3572.9111 107.4423:3447.6484 226.3096:4356.104 291.9484:3903.6997 356.1569:4146.2285 492.0832:4041.0168 805.3996:357401.56,30
1241,59.742:3539.9124 61.209:6992.164 65.0396:10073.047 67.0552:49816.49 68.5671:3814.3865 81.0711:3973.4055 85.0291:8270.719 95.0441:6824.756 95.0498:73885.05 95.0864:9952.189 95.5372:3836.268 97.0291:6209.2383 107.0861:10076.204 109.1016:6233.316 121.1022:5246.331 123.0447:6006.8115 123.1176:5044.683 125.0594:7188.2607 127.0401:7229.4746 131.086:11583.206 135.1171:6813.8096 139.0754:4695.337 145.05:5206.8037 145.1014:9122.136 147.1172:5184.95 149.1321:4906.223 151.0768:5141.345 153.0912:10345.316 155.0858:21639.338 157.102:22652.992 159.1173:20071.834 161.1331:10083.617 165.0106:4100.5073 169.1015:4716.7183 171.1169:8457.807 173.1325:9280.824 175.1482:4027.235 177.1278:6688.569 183.1174:21315.455 185.1327:9434.804 197.1325:8322.215 199.1492:19950.582 201.1278:6174.8857 207.1374:4426.875 209.1326:11162.821 211.1478:13251.985 213.1654:4789.746 215.1808:5005.034 223.149:7861.8926 225.1642:7951.4775 227.1432:3573.476 231.4902:4292.643 237.1637:5975.786 241.1949:6369.914 251.1797:102984.66 253.1957:67607.22 255.211:11065.084 269.1604:4812.7236 269.1904:139636.58 271.2061:13837.051 279.2117:8497.192 287.2005:41738.285 293.2276:28493.094 305.1904:4499.226 311.2371:22040.803 351.3628:4211.4644 359.272:12595.32 377.2874:3929.8564 387.268:15851.502 405.28:84146.68 414.8591:4702.6187 423.29:102752.46 431.2437:5940.1167 441.3008:29006.63 459.3124:10665.587,30
1241,61.318:4276.8877 85.0294:4800.123 95.0497:4243.029 121.1012:4858.949 127.0387:5149.241 128.6704:3237.739 157.102:5522.6187 159.1175:4831.8037 171.0949:3913.422 199.1485:4951.912 211.1485:4326.2026 213.1651:4085.62 253.1953:172555.94 255.2106:9758.85 271.206:73601.086 273.2202:4625.184 387.2674:4389.9453 405.2789:16805.316 423.29:21683.852 443.1227:3506.411 608.378:3428.8345 608.4793:3628.369 621.2924:3743.656 814.7874:3839.8723,30
1243,58.715:3698.81 65.0394:3457.6477 67.0552:42735.05 75.4325:3258.7551 80.379:3806.806 85.029:7156.3384 95.0499:71216.82 95.0862:8057.3594 96.8663:11914.751 98.5779:3667.2212 102.2461:3889.434 105.0708:3669.6235 106.9853:3339.2905 107.086:11322.663 109.1017:9872.593 110.5992:3253.261 111.7738:3477.59 121.1017:6369.498 122.1971:3418.5288 123.0444:4824.886 123.1175:5197.72 131.0857:8438.668 135.1178:4888.0933 145.0496:4498.473 145.1013:10429.012 147.117:7768.1167 149.1331:5239.246 155.0857:15767.904 157.1015:15635.286 159.1167:10031.045 161.1333:6147.9346 169.1017:4440.54 171.1177:9533.318 173.1325:4240.0493 183.1176:7473.2544 185.1321:11083.8545 195.1166:4919.8145 197.1327:8770.819 199.1482:9054.318 201.1268:5889.87 209.1324:12136.236 211.149:10285.219 213.165:4495.2725 223.1484:5103.7617 229.1986:4389.265 249.1628:8239.455 251.1798:80490.21 253.1954:46775.07 255.2107:6088.864 269.1902:85780.08 271.2049:5648.814 283.2446:4547.3364 287.2004:28270.49 293.2264:14049.44 311.2368:14580.283 359.2758:4238.439 387.2698:10351.024 405.2801:40766.71 423.2902:49842.242 441.2999:12462.238,30
1248,61.0932:4470.4814 67.4965:2576.4731 90.9527:2981.3071 121.1:2998.4878 124.2729:2790.8584 145.1016:4467.5713 147.1167:6613.7554 185.1342:2960.7717 193.033:2916.4202 194.4007:2716.7615 196.0647:2645.2205 197.1328:6059.6016 209.1326:3909.5195 213.354:2721.868 215.1431:3876.2356 227.1434:5419.7964 235.1468:3054.2446 253.1593:11441.586 255.1384:8057.9766 263.143:12864.203 281.1534:23693.463 299.1645:29901.951 300.6713:2689.993 317.1753:5075.4727,30
1251,55.9354:395019.66 55.9375:7388.3936 61.0878:4601.033 70.9587:29771.744 71.9302:9427.694 72.938:43204.453 73.9457:21885.855 88.9634:3840.3987 88.9691:114736.87 88.9773:3258.0483 89.9404:17880.205 90.9483:71422.98 90.954:3089.259 100.7015:2412.8594 103.9434:8553.653 105.9352:33292.46 106.9795:20455.744 107.9509:70765.97 108.9588:19535.27 112.9673:2928.326 113.9641:15399.098 114.9719:10720.266 117.9351:17332.441 121.954:3198.2703 123.9456:18272.922 125.952:4953.273 125.9613:103281.67 128.951:610170.1 130.9562:3234.0176 130.9663:3224.1812 131.9743:6696.246 132.3276:2689.7854 135.9455:328124.16 135.9536:5136.6113 138.4119:2415.4954 146.9615:479413.0 146.9703:10006.237 148.9659:5155.176 148.9774:10282.359 153.956:293476.94 158.9615:7679.852 159.1166:2413.9282 176.9719:7548.2446,30
1251,52.1443:2356.4382 53.2465:2296.3467 55.1537:2281.3672 55.9354:382826.0 55.9374:8310.014 58.7965:2330.17 61.0868:3957.4155 64.6782:2735.3555 66.7343:2338.924 70.9587:29968.467 71.9301:8423.941 72.938:37576.695 73.9457:23917.113 87.7174:2775.8335 87.9249:3078.1052 88.9691:106310.36 88.9733:3164.0857 89.9406:19427.654 90.9483:73176.07 90.9771:2604.0566 103.9432:7438.001 105.9352:30535.959 106.0242:2657.3381 106.9795:19021.053 107.9509:74303.836 108.9586:23918.41 113.9642:14162.591 114.9716:8815.482 117.9353:16232.427 123.9457:14761.255 125.9613:119130.29 128.951:584800.06 130.9562:2597.8303 130.9665:3725.586 130.976:2459.4893 131.9745:9549.264 135.9455:299729.84 137.9497:2593.9492 146.9615:449247.84 148.9662:4335.4644 148.9772:9026.648 153.9561:276524.5 153.9658:5182.783 158.9617:12283.49 158.9722:3061.6904 169.977:3781.9607 176.9716:6091.1294,30
1251,55.9353:375545.28 61.5926:3413.9988 70.9586:25181.123 70.9617:2766.3604 71.9302:7020.99 72.9379:39843.73 73.9458:25194.445 88.9634:3126.5994 88.9691:114133.3 89.9404:18305.24 90.9483:71785.42 90.9541:2951.0825 91.956:3264.5925 96.962:2971.998 103.9434:7786.6226 105.9352:30086.094 106.9794:21096.281 107.9509:59793.707 108.9587:19506.395 113.9641:9881.737 114.9718:8707.985 117.9349:17622.229 118.9668:2921.748 121.9537:4658.1826 123.9457:16313.304 125.9521:4617.0347 125.9613:97021.625 128.9313:3522.8604 128.951:547676.75 130.9556:4164.197 130.9669:5285.354 131.9744:7533.594 135.9455:298783.62 146.9614:433918.72 148.966:4002.8965 148.9771:7177.8735 153.956:266003.38 158.9616:10079.689 169.9776:4919.8335 176.9718:5795.324,30
1251,55.9353:377514.47 61.0871:3972.602 70.9586:28220.717 71.9301:8353.385 72.9379:41010.582 73.9456:24028.701 88.9691:101742.54 89.9406:16618.39 90.9483:74987.64 91.9562:3876.6167 96.962:3142.8572 103.9432:6840.0073 105.9351:37914.91 106.9795:17247.076 107.9444:1612.5388 107.9508:73210.33 108.9586:17521.898 113.0608:3147.7144 113.9643:11668.48 114.9716:12017.987 117.9353:15537.556 117.9591:2599.7878 121.9541:4637.324 123.9459:15134.015 125.9536:2175.261 125.9613:107736.5 128.951:568088.2 130.9558:2788.5376 130.9668:3593.703 131.3822:2792.8064 131.9746:8369.469 135.9455:300669.7 135.9536:5267.09 146.9614:456336.53 148.9662:3294.2449 148.9771:6625.975 153.956:267540.88 158.9611:7797.5664 169.9784:4399.305 176.9724:4568.1885,30
1254,50.709:1922.3066 57.0346:6835.612 60.0541:2130.857 60.0567:7620.428 68.9244:2199.4429 69.0708:4037.3623 84.0452:6881.0938 86.0491:3105.644 86.0608:5417.106 86.0972:49329.594 86.1023:3643.5237 90.0558:4167.7104 96.8628:3899.6848 125.8248:2345.0286 129.5066:2212.784 132.0571:2809.0842 132.0658:13866.033 132.0747:2544.5479 132.102:2840.2644 135.3249:2249.9873 139.9255:2262.1404 141.6361:2061.7244,30
1254,51.393:2315.512 51.6813:2025.9066 55.9353:2224.5796 56.0505:4630.3027 57.0345:8430.053 60.8606:2542.918 66.1605:2117.0637 68.0504:2235.763 69.0708:29346.422 72.0818:2917.0764 72.546:2268.4072 83.2655:2326.9236 84.0452:5419.713 86.0608:6649.014 86.0971:220445.72 86.1016:3169.052 90.904:16719.412 96.8647:3348.3323 114.0917:9856.164 122.0194:4001.245 132.0661:14907.732 132.1018:6956.5913 137.4103:2301.981 149.94:3852.173,30
1257,74.5764:2448.35 88.0055:2522.7715 89.0602:4355.0264 425.2876:229073.23,30
1259,56.216:2239.0745 57.0707:19439.12 61.5875:3941.0957 67.574:2512.1814 71.0863:6176.627 72.5553:2464.3247 73.8489:2389.5286 74.5428:2818.681 75.5959:2418.3325 89.0602:5662.104 101.0758:2219.9744 148.2562:2736.7686 149.0231:2874.3662 171.1233:5197.945 171.1381:115710.914 339.4662:3269.789,30
1259,57.0708:14101.728 71.0862:3128.2354 84.9721:2372.4924 89.0603:3194.6907 169.5438:2766.9648 171.1383:70982.84 180.9429:2955.4668 195.1537:2389.8406 201.3886:2979.9343 218.88:2466.5352 256.7225:2563.5144,30
