"AVGMZ","MINMZ","MAXMZ","RT","MINRT","MAXRT","SUMINTENSITY","MAXINTENSITY","MEASUREMENTID","GROUPID","GROUPSETSINDEX"
143.996981456025,143.996658325195,143.997024536133,699.351257324219,697.963623046875,704.84619140625,24202841.859375,3847820.75,1,416,1
314.943562946805,314.943206787109,314.944488525391,699.351257324219,698.657348632812,706.742004394531,12738304.2978516,3707595,1,417,1
112.018364493957,112.017776489258,112.018486022949,699.351257324219,697.590698242188,705.20849609375,13430000.1875,3663207.25,1,418,1
273.917051046927,273.916473388672,273.917785644531,699.351257324219,698.657348632812,707.104248046875,13156493.2070312,3375603.5,1,419,1
296.97094721577,296.970489501953,296.97216796875,699.351257324219,698.310485839844,701.953247070312,9561176.09375,3086046.75,1,420,1
282.905053065246,282.904022216797,282.906799316406,699.351257324219,697.963623046875,701.606323242188,9484632.48046875,2993229,1,421,1
350.892349790937,350.891235351562,350.893768310547,699.351257324219,697.963623046875,707.104248046875,9742965.98730469,2878083.25,1,422,1
214.917690573289,214.91748046875,214.918212890625,699.351257324219,698.657348632812,704.120971679688,8715988.73046875,2673613.25,1,423,1
341.904644371411,341.904266357422,341.905395507812,699.351257324219,697.963623046875,704.120971679688,8402635.05859375,2464652.75,1,424,1
323.931445496833,323.929534912109,323.931854248047,699.351257324219,698.310485839844,703.757446289062,8945149.90625,2366723.75,1,425,1
143.959125904216,143.958953857422,143.959197998047,699.351257324219,697.963623046875,704.84619140625,17131604.03125,2279626,1,426,1
336.193345975656,336.192749023438,336.193542480469,699.351257324219,695.337341308594,705.20849609375,22319109.71875,2203288.5,1,427,1
185.023581459502,185.023178100586,185.024017333984,699.351257324219,697.963623046875,706.017333984375,15683994.9375,2200289.5,1,428,1
273.954917564366,273.953826904297,273.955169677734,699.351257324219,699.00439453125,703.757446289062,7551316.16796875,2106542.25,1,429,1
110.009173068253,110.009124755859,110.009483337402,699.351257324219,697.963623046875,704.48388671875,10868759.3671875,1838271,1,430,1
280.993103630833,280.992462158203,280.993835449219,699.351257324219,697.963623046875,705.20849609375,5125987.76171875,1711587.25,1,431,1
300.915646722666,300.915313720703,300.917083740234,699.351257324219,698.657348632812,702.670288085938,4888323.19335938,1673423.75,1,432,1
368.865369824658,368.864776611328,368.866333007812,699.351257324219,698.657348632812,703.394775390625,5957784.03515625,1673082.875,1,433,1
208.039506416345,208.039337158203,208.040145874023,699.351257324219,698.310485839844,707.466491699219,9241504.92578125,1667568.5,1,434,1
316.93906440606,316.937774658203,316.939270019531,699.351257324219,699.00439453125,706.379760742188,4224509.62988281,1544741.625,1,435,1
140.995948169878,140.995727539062,140.996215820312,699.351257324219,697.963623046875,704.84619140625,11580616.8125,1533831.375,1,436,1
181.014593123217,181.014312744141,181.014907836914,699.351257324219,697.590698242188,704.48388671875,9680749.19238281,1519938.625,1,437,1
275.912462909417,275.911743164062,275.912933349609,699.351257324219,698.657348632812,704.120971679688,5239434.82617188,1511344.875,1,438,1
291.927508185286,291.927185058594,291.928344726562,699.351257324219,699.00439453125,705.570739746094,5717729.41796875,1448524.625,1,439,1
232.928148415192,232.927795410156,232.929473876953,699.351257324219,699.00439453125,712.26123046875,4378131.43310547,1438958.25,1,440,1
239.966550358116,239.966171264648,239.967483520508,699.351257324219,697.963623046875,706.742004394531,4346553.41894531,1427434.75,1,441,1
207.017680773186,207.016754150391,207.017974853516,699.351257324219,697.963623046875,705.570739746094,4642353.13964844,1368813.25,1,442,1
115.964496773557,115.964408874512,115.964584350586,699.351257324219,698.657348632812,704.84619140625,7141805.0234375,1316747.625,1,443,1
143.981039496651,143.980804443359,143.981246948242,699.351257324219,697.963623046875,704.84619140625,7534173.34375,1281028.125,1,444,1
112.978913630191,112.978797912598,112.979225158691,699.351257324219,697.963623046875,704.48388671875,6243737.02734375,1229437.5,1,445,1
300.877627776405,300.876831054688,300.878540039062,699.351257324219,698.657348632812,703.394775390625,4824345.79101562,1220010.25,1,446,1
226.012122098447,226.01188659668,226.012420654297,699.351257324219,697.963623046875,704.84619140625,9243463.7109375,1162734,1,447,1
100.957294107217,100.957206726074,100.957511901855,699.351257324219,697.590698242188,704.84619140625,6878031.21142578,1161202.625,1,448,1
343.899838756435,343.898559570312,343.90087890625,699.351257324219,698.657348632812,702.670288085938,3340504.06445312,1077875.875,1,449,1
239.149219637982,239.148895263672,239.149765014648,699.351257324219,695.026977539062,704.48388671875,8330095.4140625,970732.5625,1,450,1
307.954274576337,307.954010009766,307.954803466797,699.351257324219,698.657348632812,700.773620605469,3039750.82421875,940083.0625,1,451,1
170.957944858919,170.957336425781,170.958084106445,699.351257324219,697.963623046875,703.032470703125,3824418.7890625,901065.75,1,452,1
181.988329120638,181.987457275391,181.988510131836,699.351257324219,697.963623046875,704.84619140625,6679276.17285156,896489.875,1,453,1
298.96595300627,298.965209960938,298.966766357422,699.351257324219,698.657348632812,703.757446289062,2357093.31640625,834757.3125,1,454,1
188.978674094973,188.978363037109,188.978988647461,699.351257324219,697.963623046875,706.379760742188,5897120.0625,830417.3125,1,455,1
154.00503457956,154.004669189453,154.005340576172,699.351257324219,697.963623046875,705.570739746094,3833845.5625,794560.3125,1,456,1
150.11273093261,150.112396240234,150.112854003906,699.351257324219,695.337341308594,704.48388671875,7844276.76928711,783654.6875,1,457,1
128.019507418139,128.019088745117,128.019607543945,699.351257324219,697.963623046875,704.48388671875,5646557.96484375,774459.625,1,458,1
232.890600953848,232.890075683594,232.890930175781,699.351257324219,699.00439453125,705.570739746094,2995518.2421875,774228.75,1,459,1
165.991212935877,165.990463256836,165.991409301758,699.351257324219,697.963623046875,704.120971679688,3202770.12695312,767615,1,460,1
403.874996971085,403.874267578125,403.875732421875,699.351257324219,699.00439453125,700.773620605469,1892732.140625,755810.8125,1,461,1
238.943528987754,238.942977905273,238.944412231445,699.351257324219,698.310485839844,706.017333984375,3828451.078125,717613.5625,1,462,1
156.990798398692,156.990524291992,156.990951538086,699.351257324219,697.963623046875,706.017333984375,4123753.5234375,704480.75,1,463,1
117.95998960439,117.959815979004,117.960136413574,699.351257324219,697.963623046875,708.916625976562,3101113.66210938,683232.9375,1,464,1
224.128314522827,224.127548217773,224.128524780273,699.351257324219,697.590698242188,704.84619140625,5312486.42041016,676141.375,1,465,1
118.967766384048,118.967552185059,118.967849731445,699.351257324219,699.00439453125,705.20849609375,4696613.25,646290.3125,1,466,1
318.888766717398,318.887603759766,318.890075683594,699.351257324219,698.310485839844,704.120971679688,2680690.83007812,625511.125,1,467,1
302.87329566493,302.872741699219,302.874298095703,699.351257324219,698.657348632812,701.606323242188,1999156.875,622022.4375,1,468,1
126.989818684915,126.989669799805,126.989974975586,699.351257324219,698.657348632812,705.570739746094,3788198.6875,614710.3125,1,469,1
184.002344895784,184.001831054688,184.002838134766,699.351257324219,697.963623046875,703.757446289062,2329008.50195312,597627.875,1,470,1
332.915948991551,332.91455078125,332.916412353516,699.351257324219,699.00439453125,701.244140625,2362452.484375,576904.625,1,471,1
100.510567297801,100.51042175293,100.510810852051,699.351257324219,698.657348632812,710.003112792969,2147030.5859375,571803,1,472,1
129.979282893089,129.979064941406,129.979415893555,699.351257324219,698.657348632812,707.104248046875,3443519.265625,570768.5625,1,473,1
293.922609695653,293.920745849609,293.923431396484,699.351257324219,699.00439453125,711.535766601562,2311099.05078125,567120.125,1,474,1
131.533695659865,131.53352355957,131.533920288086,699.351257324219,698.657348632812,703.757446289062,1809236.47753906,550613.4375,1,475,1
125.972703130857,125.972297668457,125.973022460938,699.351257324219,697.963623046875,706.017333984375,4208003.38671875,546603.5,1,476,1
265.904140075848,265.903442382812,265.904663085938,699.351257324219,698.657348632812,709.639526367188,1977021.53417969,520892.125,1,477,1
300.96303489675,300.962554931641,300.963348388672,699.351257324219,699.00439453125,702.307861328125,1475083.16210938,477842.375,1,478,1
337.196154502886,337.194549560547,337.197601318359,699.351257324219,695.337341308594,705.20849609375,4567801.7578125,477408.4375,1,479,1
250.901161521981,250.900955200195,250.902221679688,699.351257324219,699.00439453125,704.120971679688,2140394.86425781,465459.4375,1,480,1
139.018002938432,139.017776489258,139.018096923828,699.351257324219,698.310485839844,702.307861328125,1602502,426404.34375,1,481,1
134.071542981121,134.071136474609,134.072021484375,699.351257324219,694.724243164062,703.757446289062,2211379.87011719,386453.1875,1,482,1
234.885828921252,234.885360717773,234.886260986328,699.351257324219,699.00439453125,702.670288085938,1237700.734375,377934.59375,1,483,1
158.986364758432,158.986129760742,158.986602783203,699.351257324219,697.963623046875,704.48388671875,1830473.2421875,349495.0625,1,484,1
160.985833824535,160.985473632812,160.986450195312,699.351257324219,699.00439453125,705.570739746094,2640475.80078125,327955.625,1,485,1
163.965073091746,163.964828491211,163.965316772461,699.351257324219,697.963623046875,706.742004394531,2450705.54296875,321032.53125,1,486,1
404.207486682789,404.207397460938,404.207885742188,359.770080566406,357.214447021484,365.010955810547,162295643.960938,24870518,1,487,1
387.180755572152,387.180572509766,387.181579589844,359.770080566406,355.273071289062,365.010955810547,127541672.793457,19265114,1,488,1
405.21083922268,405.210418701172,405.211486816406,359.770080566406,357.579681396484,365.010955810547,40062989.9414062,6198925.5,1,489,1
409.162704288354,409.160888671875,409.163269042969,359.770080566406,357.579681396484,365.010955810547,32375487.8398438,4821132.5,1,490,1
388.184152813659,388.183166503906,388.184722900391,359.770080566406,357.579681396484,365.010955810547,30674468.1425781,4749465.5,1,491,1
432.238962263149,432.238586425781,432.239837646484,359.770080566406,357.948822021484,363.128448486328,13496244.3125,2208188.25,1,492,1
426.139999672251,426.139190673828,426.140625,359.770080566406,358.319213867188,365.010955810547,12057854.9394531,1918158.625,1,493,1
105.069938309578,105.069839477539,105.070510864258,359.770080566406,355.273071289062,365.010955810547,11082720.3183594,1733620.875,1,494,1
410.16601023649,410.165405273438,410.166961669922,359.770080566406,357.948822021484,364.256072998047,7808121.36523438,1179290.5,1,495,1
406.213426867622,406.212646484375,406.214202880859,359.770080566406,358.319213867188,364.640075683594,6608316.33691406,1033340.25,1,496,1
121.064583493031,121.064506530762,121.06462097168,359.770080566406,358.685455322266,360.943572998047,3837129.625,732722.375,1,497,1
433.242455304105,433.241149902344,433.243743896484,359.770080566406,358.319213867188,362.394714355469,3490987.35546875,573124.1875,1,498,1
811.311138229462,811.309020996094,811.312866210938,359.770080566406,359.051055908203,362.032440185547,1032935.68261719,238291.09375,1,499,1
411.16906341284,411.168518066406,411.170959472656,359.770080566406,358.685455322266,361.305816650391,1008276.6796875,204461.90625,1,500,1
428.139944960885,428.138366699219,428.141235351562,359.770080566406,358.685455322266,363.128448486328,912987.46875,145071.515625,1,501,1
258.110240031444,258.109954833984,258.110412597656,31.457405090332,29.9651641845703,36.7900352478027,150071208.3125,23844038,1,502,1
169.05858775697,169.058471679688,169.058822631836,31.457405090332,29.6095314025879,36.0644149780273,85109069.734375,19726102,1,503,1
280.092288101492,280.091583251953,280.093048095703,31.457405090332,29.9651641845703,40.758544921875,73125349.65625,18926252,1,504,1
148.079828767345,148.079711914062,148.080062866211,31.457405090332,29.9651641845703,37.1532897949219,22432673.8515625,2736699,1,505,1
151.047991160591,151.047882080078,151.048538208008,31.457405090332,29.9651641845703,32.8515396118164,9995082.4140625,2521186,1,506,1
259.113666939108,259.113250732422,259.114074707031,31.457405090332,30.3197917938232,36.7900352478027,13001680.6484375,2030313.25,1,507,1
152.031971744037,152.031768798828,152.032073974609,31.457405090332,30.3197917938232,32.5046577453613,5547507.515625,1359492.625,1,508,1
331.111603206832,331.111022949219,331.113128662109,31.457405090332,30.3197917938232,40.3962860107422,5958759.69238281,1240043.875,1,509,1
170.061958592411,170.061874389648,170.062042236328,31.457405090332,30.3197917938232,32.5046577453613,4348144.421875,1090800.625,1,510,1
187.03061196694,187.030456542969,187.030883789062,31.457405090332,30.3197917938232,32.1576652526855,2294899.43359375,679306.0625,1,511,1
315.128217740488,315.127685546875,315.128692626953,31.457405090332,30.6666698455811,33.1984176635742,2215149.76171875,502566.09375,1,512,1
231.170561025877,231.169799804688,231.171325683594,31.457405090332,29.6095314025879,34.594783782959,3276844.02734375,497114,1,513,1
347.085512171394,347.084838867188,347.086547851562,31.457405090332,30.3197917938232,32.8515396118164,2084022.5078125,472572.375,1,514,1
216.063592448635,216.063034057617,216.063781738281,31.457405090332,29.9651641845703,32.5046577453613,1896351.453125,392665.59375,1,515,1
250.092216710976,250.091857910156,250.093032836914,31.457405090332,30.3197917938232,36.7900352478027,2742488.77929688,352054.4375,1,516,1
332.041820184719,332.041473388672,332.042236328125,31.457405090332,30.6666698455811,32.1576652526855,1073772.75,315919.59375,1,517,1
101.071513568216,101.071388244629,101.071678161621,31.457405090332,30.3197917938232,36.7900352478027,2368406.70703125,310136.84375,1,518,1
121.069266602206,121.069061279297,121.069435119629,31.457405090332,30.6666698455811,34.594783782959,1784453.56640625,303591.03125,1,519,1
282.096372739871,282.096099853516,282.096710205078,31.457405090332,30.6666698455811,32.1576652526855,948432.2421875,287152.21875,1,520,1
197.117644450296,197.117492675781,197.117813110352,209.631118774414,206.064529418945,214.749755859375,141468924.632812,23578876,1,521,1
198.120897586198,198.120849609375,198.121505737305,209.631118774414,207.847747802734,214.749755859375,16916965.1132812,2918068.5,1,522,1
219.099586890546,219.099533081055,219.100234985352,209.631118774414,207.847747802734,214.428497314453,10017089.8457031,1727826.625,1,523,1
214.144108062682,214.143692016602,214.144500732422,209.631118774414,203.543991088867,218.655517578125,4812110.07421875,802616.5,1,524,1
228.159799073412,228.159255981445,228.160125732422,209.631118774414,207.640609741211,214.749755859375,3136382.56396484,593246.75,1,525,1
135.11717558627,135.117126464844,135.117294311523,209.631118774414,207.331161499023,213.734878540039,3430934.27734375,503693.34375,1,526,1
235.073525297354,235.073272705078,235.07373046875,209.631118774414,208.531875610352,214.040161132812,2407059.70605469,414855.71875,1,527,1
260.126163743987,260.126037597656,260.126647949219,209.631118774414,208.229507446289,211.922119140625,1286654.22363281,274075.3125,1,528,1
242.175305016348,242.174438476562,242.175796508789,209.631118774414,200.646881103516,222.623001098633,1654727.05908203,257777.015625,1,529,1
180.110234857289,180.10954284668,180.110870361328,209.631118774414,208.531875610352,221.036376953125,1346838.18139648,223884.1875,1,530,1
133.101562041099,133.101501464844,133.101684570312,209.631118774414,208.531875610352,213.41552734375,1418296.20507812,222453.96875,1,531,1
257.14987186476,257.149658203125,257.150390625,209.631118774414,208.905624389648,212.291641235352,1121809.7890625,217164.015625,1,532,1
220.102948387878,220.102844238281,220.103134155273,209.631118774414,208.905624389648,211.197631835938,992750.9765625,205459.859375,1,533,1
107.086126725308,107.086059570312,107.08625793457,209.631118774414,206.693267822266,213.03776550293,1555617.93554688,203939.59375,1,534,1
166.086587373594,166.086502075195,166.086730957031,82.5928115844727,78.2724304199219,88.1574401855469,170079800.222656,22937456,1,535,1
120.081220971587,120.080993652344,120.081298828125,82.5928115844727,78.2724304199219,88.1574401855469,154818484.551758,20811164,1,536,1
121.084513313087,121.084457397461,121.084663391113,82.5928115844727,80.2979431152344,87.4214401245117,13140225.0839844,1756792.375,1,537,1
210.050431727592,210.050262451172,210.050720214844,82.5928115844727,80.6654434204102,88.1574401855469,4185841.41699219,561508.9375,1,538,1
188.068537388758,188.068481445312,188.068725585938,82.5928115844727,81.1404342651367,85.1338043212891,3358038.90625,543777.25,1,539,1
131.049508480796,131.049407958984,131.049667358398,82.5928115844727,80.2979431152344,87.788818359375,2017127.26367188,294780.34375,1,540,1
118.086663569184,118.086570739746,118.086723327637,699.00439453125,695.337341308594,704.48388671875,198721330.34375,21713526,1,541,1
125.0712605706,125.070930480957,125.071365356445,699.00439453125,694.108520507812,706.017333984375,76119695.25,8536966,1,542,1
220.934739262999,220.934310913086,220.934951782227,699.00439453125,697.963623046875,705.20849609375,26671876.8476562,6313641,1,543,1
151.035426570426,151.035247802734,151.035491943359,699.00439453125,697.963623046875,704.48388671875,33079253.125,6158646,1,544,1
121.040033030005,121.039932250977,121.040222167969,699.00439453125,696.601623535156,704.84619140625,33230471.1914062,4845870,1,545,1
152.947269125593,152.947174072266,152.947357177734,699.00439453125,697.963623046875,705.570739746094,20638726.515625,4220385.5,1,546,1
338.161132241742,338.160614013672,338.162475585938,699.00439453125,695.026977539062,704.120971679688,18344839.96875,3172267.25,1,547,1
139.050413738791,139.050231933594,139.050537109375,699.00439453125,695.337341308594,704.84619140625,26528722.3144531,3010635.5,1,548,1
418.879706337231,418.878143310547,418.881622314453,699.00439453125,697.963623046875,702.670288085938,4966220.75488281,1449706.75,1,549,1
238.907429516382,238.90657043457,238.908081054688,699.00439453125,697.963623046875,708.191101074219,5904607.30859375,1359104,1,550,1
232.147213490984,232.145477294922,232.147842407227,699.00439453125,697.590698242188,704.120971679688,5198101.10009766,1337327.375,1,551,1
195.122964625619,195.122680664062,195.123184204102,699.00439453125,695.026977539062,704.48388671875,9833149.3828125,1268733.625,1,552,1
168.016283616977,168.016143798828,168.016632080078,699.00439453125,697.963623046875,704.48388671875,7096860.66015625,1264671.125,1,553,1
190.097587787529,190.097229003906,190.098007202148,699.00439453125,694.724243164062,703.757446289062,6548655.79296875,1254040.125,1,554,1
334.914372996074,334.912567138672,334.916748046875,699.00439453125,698.310485839844,702.670288085938,4868437.2265625,1194344,1,555,1
119.089961955095,119.089683532715,119.090202331543,699.00439453125,695.724487304688,704.84619140625,10505565.611084,1161605,1,556,1
126.078130361942,126.07772064209,126.078414916992,699.00439453125,697.963623046875,706.379760742188,7669637.7421875,1075078.5,1,557,1
153.033095144202,153.032897949219,153.03337097168,699.00439453125,697.963623046875,705.570739746094,5251081.578125,1058778.125,1,558,1
184.108267519347,184.108093261719,184.108428955078,699.00439453125,697.590698242188,704.120971679688,6905168.21972656,879615.875,1,559,1
167.093087060375,167.092742919922,167.093658447266,699.00439453125,697.590698242188,702.670288085938,4435135.49804688,775682.5625,1,560,1
183.010028314184,183.009429931641,183.010299682617,699.00439453125,697.963623046875,704.48388671875,3402874.03125,677121,1,561,1
161.969763985668,161.96955871582,161.970138549805,699.00439453125,697.963623046875,705.20849609375,6291015.203125,654942.5,1,562,1
169.045936077434,169.045532226562,169.046173095703,699.00439453125,697.963623046875,704.48388671875,3853607.44921875,650673.625,1,563,1
259.130140432715,259.129302978516,259.131622314453,699.00439453125,693.789123535156,705.20849609375,3112059.66870117,622273.6875,1,564,1
149.082522075454,149.082321166992,149.082763671875,699.00439453125,695.026977539062,704.120971679688,3230905.1171875,618249.75,1,565,1
152.036409325783,152.035919189453,152.036880493164,699.00439453125,697.963623046875,704.48388671875,3541457.5859375,590564.375,1,566,1
314.180440922723,314.179473876953,314.181610107422,699.00439453125,691.131591796875,710.366333007812,2268949.10522461,405907.78125,1,567,1
209.013073398067,209.012710571289,209.013305664062,699.00439453125,698.310485839844,700.773620605469,1527594.04296875,341000.46875,1,568,1
152.082043165433,152.08186340332,152.082290649414,699.00439453125,695.026977539062,703.394775390625,2710990.28515625,330338.78125,1,569,1
256.175783396562,256.174774169922,256.176696777344,699.00439453125,694.350341796875,707.466491699219,2527588.75097656,325684.78125,1,570,1
122.043516512604,122.043319702148,122.043891906738,699.00439453125,697.963623046875,705.20849609375,1895349.29882812,219918.796875,1,571,1
133.061018240209,133.060928344727,133.061111450195,31.1105403900146,29.6095314025879,36.7900352478027,128848430.15625,18165156,1,572,1
296.066287142066,296.066131591797,296.066619873047,31.1105403900146,29.9651641845703,35.2972946166992,46129063.3398438,11840818,1,573,1
185.032545233989,185.032043457031,185.032699584961,31.1105403900146,29.2452812194824,35.2972946166992,32783141.0429688,9115937,1,574,1
155.042906137818,155.042846679688,155.043060302734,31.1105403900146,29.6095314025879,35.644172668457,39640898.34375,8240912,1,575,1
106.05034344259,106.050132751465,106.050506591797,31.1105403900146,29.6095314025879,36.4276695251465,16654257.5703125,2320627.25,1,576,1
171.01686762328,171.016754150391,171.016937255859,31.1105403900146,29.9651641845703,32.5046577453613,8440763.65625,2115292.25,1,577,1
297.069935297765,297.069671630859,297.070770263672,31.1105403900146,30.3197917938232,32.5046577453613,4091908.5,1057391.125,1,578,1
298.064114868785,298.063812255859,298.065124511719,31.1105403900146,30.3197917938232,32.1576652526855,3199028.625,943043,1,579,1
134.064317449232,134.064147949219,134.064544677734,31.1105403900146,30.3197917938232,36.4276695251465,5286982.90625,816410.25,1,580,1
161.092277392635,161.092102050781,161.092559814453,31.1105403900146,29.6095314025879,36.0644149780273,5371518.69921875,733586.125,1,581,1
186.036057016171,186.035827636719,186.036209106445,31.1105403900146,30.6666698455811,32.1576652526855,1555666.1015625,530918.5,1,582,1
304.150667689654,304.150268554688,304.151458740234,31.1105403900146,29.6095314025879,37.5082817077637,5346628.984375,486851.125,1,583,1
164.029574503311,164.029449462891,164.029632568359,31.1105403900146,30.3197917938232,32.1576652526855,1520478.5546875,387014.75,1,584,1
217.998950003191,217.998580932617,217.999450683594,31.1105403900146,30.3197917938232,32.1576652526855,1209059.9765625,349276.75,1,585,1
149.080892512312,149.080383300781,149.081466674805,31.1105403900146,30.3197917938232,38.5981674194336,2723035.69921875,281893.40625,1,586,1
128.107392044828,128.107315063477,128.107666015625,31.1105403900146,27.0906639099121,35.644172668457,1257084.8203125,208392.921875,1,587,1
493.256736541581,493.255462646484,493.257385253906,316.217559814453,311.334289550781,321.052429199219,137128845.71582,17563364,1,588,1
509.230623334355,509.229125976562,509.230804443359,316.217559814453,313.534820556641,321.052429199219,73346007.640625,9873838,1,589,1
494.260104846275,494.259857177734,494.261108398438,316.217559814453,312.798553466797,321.052429199219,41907330.1801758,5374404,1,590,1
510.234062570045,510.232299804688,510.234649658203,316.217559814453,313.534820556641,321.052429199219,22637734.9648438,2985917.5,1,591,1
531.307266491234,531.306823730469,531.307739257812,316.217559814453,313.909332275391,318.028564453125,6419711.41015625,1148956.125,1,592,1
516.332971554836,516.332824707031,516.334777832031,316.217559814453,313.534820556641,318.028564453125,6022995.87109375,1011907.4375,1,593,1
299.16441010158,299.163513183594,299.164916992188,316.217559814453,313.534820556641,318.756195068359,2069473.08691406,368405.6875,1,594,1
532.309746518771,532.307800292969,532.310729980469,316.217559814453,313.909332275391,318.028564453125,2002236.76611328,346512.34375,1,595,1
517.336173408051,517.333862304688,517.337585449219,316.217559814453,314.271545410156,318.756195068359,1935401.36914062,330299,1,596,1
980.502502086754,980.500915527344,980.508361816406,316.217559814453,314.271545410156,317.309661865234,1306604.53125,251160.515625,1,597,1
491.310330230214,491.309204101562,491.312774658203,316.217559814453,313.909332275391,318.028564453125,868173.385742188,146495.84375,1,598,1
399.251307511895,399.251220703125,399.251953125,483.016510009766,478.539764404297,488.586761474609,134048438.359375,16986608,1,599,1
400.254603012583,400.252868652344,400.254852294922,483.016510009766,479.264251708984,488.586761474609,27064802.0439453,3375909.5,1,600,1
421.233122552802,421.233001708984,421.234039306641,483.016510009766,480.356628417969,488.586761474609,18864748.3066406,2474379,1,601,1
378.321973030034,378.321441650391,378.322113037109,483.016510009766,478.539764404297,488.586761474609,25175817.7226562,2294305.75,1,602,1
543.341250097003,543.3408203125,543.342468261719,483.016510009766,477.434631347656,488.224639892578,10073516.9023438,991998.3125,1,603,1
437.207561887329,437.207305908203,437.209655761719,483.016510009766,480.720001220703,487.493011474609,5716145.56494141,800248.3125,1,604,1
543.843065708809,543.842224121094,543.843566894531,483.016510009766,477.434631347656,488.224639892578,6433818.26953125,620410,1,605,1
356.28005723333,356.279846191406,356.281707763672,483.016510009766,479.264251708984,488.586761474609,5871200.28027344,600941.625,1,606,1
401.256852758895,401.256072998047,401.257263183594,483.016510009766,481.194610595703,488.586761474609,4273547.28125,540846.5625,1,607,1
322.274639949619,322.274200439453,322.275115966797,483.016510009766,480.356628417969,487.856262207031,3460210.70410156,504218.03125,1,608,1
422.236498304755,422.236175537109,422.236663818359,483.016510009766,481.557006835938,486.038146972656,3312788.1640625,492962.40625,1,609,1
444.307733484268,444.305541992188,444.308868408203,483.016510009766,481.194610595703,488.586761474609,1399667.14257812,203320,1,610,1
132.102246951917,132.102081298828,132.10237121582,49.6722984313965,45.5804328918457,57.4899291992188,164723125.328125,16714071,1,611,1
113.035099905037,113.035034179688,113.035224914551,49.6722984313965,47.5007934570312,54.4864234924316,1126550.83300781,181292.859375,1,612,1
242.925731272265,242.925674438477,242.926345825195,28.163028717041,26.3659076690674,30.6666698455811,77949305.8144531,14562439,1,613,1
226.951738160325,226.95166015625,226.9521484375,28.163028717041,26.7282886505127,30.6666698455811,60365553.15625,10116054,1,614,1
258.899624529484,258.899078369141,258.899932861328,28.163028717041,26.7282886505127,30.6666698455811,41149570.5585938,8826527,1,615,1
122.924836705488,122.924797058105,122.925079345703,28.163028717041,26.3659076690674,31.1105403900146,38349328.6318359,7620183,1,616,1
378.900666785843,378.900512695312,378.900939941406,28.163028717041,26.7282886505127,30.3197917938232,22532158.71875,4723600,1,617,1
394.87472008953,394.873870849609,394.874969482422,28.163028717041,26.7282886505127,30.3197917938232,20201235.3798828,4629878.5,1,618,1
462.862116195587,462.860412597656,462.862670898438,28.163028717041,26.7282886505127,29.9651641845703,17604207.550293,4068551.75,1,619,1
446.88829139918,446.887634277344,446.8896484375,28.163028717041,26.7282886505127,30.3197917938232,18052819.9257812,3995239.5,1,620,1
274.873436587112,274.873199462891,274.873870849609,28.163028717041,26.7282886505127,30.6666698455811,16070856.3232422,3696930.75,1,621,1
326.887075830539,326.886291503906,326.887512207031,28.163028717041,26.7282886505127,30.3197917938232,13802489.125,2901902.75,1,622,1
310.913080620021,310.911956787109,310.914031982422,28.163028717041,26.7282886505127,30.3197917938232,14405878.21875,2725222,1,623,1
478.836326190594,478.835540771484,478.837554931641,28.163028717041,27.0906639099121,29.9651641845703,10307521.7421875,2497453,1,624,1
530.850036394098,530.848937988281,530.850646972656,28.163028717041,27.0906639099121,29.9651641845703,9996091.734375,2489769.5,1,625,1
174.938257715902,174.938095092773,174.9384765625,28.163028717041,26.7282886505127,30.6666698455811,13217238.421875,2456895.5,1,626,1
156.077049818549,156.076843261719,156.077484130859,28.163028717041,23.7167797088623,34.594783782959,27448772.6015625,2425835,1,627,1
410.848554043851,410.848297119141,410.849548339844,28.163028717041,27.0906639099121,29.9651641845703,10233780.296875,2410800.5,1,628,1
362.926606914682,362.926208496094,362.927764892578,28.163028717041,26.7282886505127,30.3197917938232,11375651.4140625,2063130.125,1,629,1
514.876110648453,514.87548828125,514.877075195312,28.163028717041,26.7282886505127,29.9651641845703,9157855.35546875,2028280.625,1,630,1
106.950850586514,106.950782775879,106.951156616211,28.163028717041,26.3659076690674,30.3197917938232,10767751.1079102,1950778.125,1,631,1
546.824043162678,546.82373046875,546.824645996094,28.163028717041,27.0906639099121,29.6095314025879,6156066.6875,1713078.875,1,632,1
598.838093408544,598.837768554688,598.838989257812,28.163028717041,27.0906639099121,29.6095314025879,6750882.484375,1614773.125,1,633,1
582.864218227667,582.863159179688,582.865051269531,28.163028717041,27.0906639099121,29.9651641845703,5243039.40625,1301593.5,1,634,1
614.812795978624,614.812683105469,614.813781738281,28.163028717041,27.0906639099121,29.6095314025879,4899613.01171875,1256258.875,1,635,1
260.897471628629,260.897308349609,260.898132324219,28.163028717041,26.7282886505127,30.3197917938232,5766697.77587891,1247337.125,1,636,1
124.922967713219,124.922912597656,124.923301696777,28.163028717041,26.7282886505127,30.3197917938232,5629327.28417969,1108476.875,1,637,1
666.826197916048,666.82421875,666.82763671875,28.163028717041,27.0906639099121,29.6095314025879,4282156.36328125,1085304.75,1,638,1
682.799755727629,682.799255371094,682.800964355469,28.163028717041,27.0906639099121,29.6095314025879,3776464.19140625,1070940.375,1,639,1
244.923206400073,244.923049926758,244.924545288086,28.163028717041,26.7282886505127,29.9651641845703,5476893.49609375,1050300.75,1,640,1
